	QID	label	geneID	proteinID
8724	Q18049413	CCDC38	120935	Q21112978
8726	Q18049414	TMEM52B	120939	Q21136291
8732	Q18049418	NOPCHAP1	121053	Q21108388
8734	Q18049423	SDR9C7	121214	Q21118015
8740	Q18049425	TMEM132D	121256	Q21134376
8742	Q18049427	RHEBL1	121268	Q21115183
8748	Q18049430	ZNF641	121274	Q21174409
8750	Q18049434	GTSF1	121355	Q21106282
8752	Q18049440	IKBIP	121457	Q21130053
8754	Q18049445	ERP27	121506	Q21105871
8756	Q18049450	ASCL4	121549	Q21111618
8758	Q18049451	BTBD11	121551	Q21112853
8760	Q18049452	SPIC	121599	Q21121429
8762	Q18049453	ANO4	121601	Q21105161
8769	Q18049459	TEX29	121793	Q21127399
8771	Q18049466	CSNK1A1L	122011	Q21107848
8772	Q18049469	TEX26	122046	Q21127398
8788	Q18049475	SPACA7	122258	Q21122083
8790	Q18049477	TDRD9	122402	Q21125325
8792	Q18049479	ANKRD9	122416	Q21109443
8794	Q18049481	AK7	122481	Q5657582
8795	Q18049482	IFI27L1	122509	Q21103406
8797	Q18049484	C14orf28	122525	Q21117241
8799	Q18049486	TRAPPC6B	122553	Q21125464
8801	Q18049490	PLD4	122618	Q21124926
8807	Q18046023	PPDPF	79144	Q21207956
8809	Q18046024	CHCHD7	79145	Q21115656
8811	Q18046027	ZSCAN5A	79149	Q21124803
8833	Q18046037	LENG1	79165	Q21100413
8839	Q18046043	PRR15L	79170	Q21122545
8841	Q18046044	RBM42	79171	Q21124973
8847	Q18046051	THTPA	79178	Q22678942
8853	Q18046061	THOC6	79228	Q21125333
8855	Q18046066	DCAF10	79269	Q21101026
8857	Q18046102	OR11H2	79334	Q21120229
8858	Q18054080	LINC02873	283171	Q21110666
8860	Q18054085	P4HA3	283208	Q21118030
8862	Q18054086	PGM2L1	283209	Q21120441
8864	Q18054087	KLHL35	283212	Q21111556
8874	Q18054091	TMEM80	283232	Q21134647
8876	Q18054093	TTC9C	283237	Q21118942
8878	Q18054095	RCOR2	283248	Q21134204
8880	Q18054096	HARBI1	283254	Q21108713
8882	Q18054099	IGSF22	283284	Q21131549
8884	Q18054101	OLFML1	283298	Q21123641
8886	Q18054103	OTOGL	283310	Q21109146
8888	Q18054105	CD163L1	283316	Q21115579
8890	Q18054107	ZNF740	283337	Q21134872
8892	Q18054110	RASSF3	283349	Q21120517
8894	Q18054111	B4GALNT3	283358	Q21108265
8895	Q18054112	OR6C6	283365	Q21174837
8896	Q18054113	ANKRD52	283373	Q21105199
8898	Q18054114	SLC39A5	283375	Q21135964
8900	Q18054115	SPRYD4	283377	Q21122097
8902	Q18054117	MORN3	283385	Q21106608
8914	Q18054136	MUC19	283463	Q21123580
8916	Q18054137	GXYLT1	283464	Q21132251
8917	Q18054138	TMPRSS12	283471	Q21126605
8918	Q18054148	SIAH3	283514	Q21136037
8920	Q18054156	GPR137C	283554	Q21115943
8922	Q18054159	PROX2	283571	Q21123786
8924	Q18054160	ZDHHC22	283576	Q21124668
8925	Q18054161	TMED8	283578	Q21125339
8927	Q18054162	C14orf178	283579	Q21105673
8933	Q18054167	SLC25A47	283600	Q21121319
8935	Q18054172	TSSK4	283629	Q21110796
8940	Q18054175	CEP170B	283638	Q21115580
8942	Q18054178	PRTG	283659	Q21134196
8944	Q18054182	REC114	283677	Q21121221
8946	Q18054183	GOLGA6L2	283685	Q21204375
8948	Q18054189	SAXO2	283726	Q21133969
8950	Q18054191	FAM98B	283742	Q21113277
8952	Q18054196	GOLGA6L1	283767	Q21204373
8954	Q18054200	FBXL22	283807	Q21112447
8956	Q18054202	TERB1	283847	Q21127388
8958	Q18045916	DUSP26	78986	Q21111841
8959	Q18045921	PCYOX1L	78991	Q21126804
8965	Q18045923	PRR14	78994	Q21122585
8967	Q18045926	GDAP1L1	78997	Q21133118
8969	Q18045929	AUNIP	79000	Q21112753
8971	Q18045931	TRIR	79002	Q21108459
8973	Q18045933	CUEDC2	79004	Q21117408
8975	Q18045934	SCNM1	79005	Q21201919
8976	Q18045936	DBNDD1	79007	Q21108524
8978	Q18045939	CAMKV	79012	Q21111883
8985	Q18045943	GID4	79018	Q21108661
8987	Q18045947	NUP37	79023	Q21133217
8989	Q18045948	SMIM2	79024	Q21175102
8995	Q18045952	SPATA5L1	79029	Q21122085
8997	Q18045953	PDCL3	79031	Q21119703
9003	Q18045956	NABP2	79035	Q21130711
9009	Q18045959	ZFYVE21	79038	Q21106497
9011	Q18045961	DDX54	79039	Q21101080
9013	Q18045962	TMEM38A	79041	Q21136409
9015	Q18045967	NOC4L	79050	Q21115530
9017	Q18045970	PRRG4	79056	Q21125395
9019	Q18045972	PRRG3	79057	Q21125397
9027	Q18045978	POGLUT2	79070	Q21119225
9029	Q18045980	ELOVL6	79071	Q21114404
9031	Q18045983	C2orf49	79074	Q21206428
9033	Q18045987	C1orf50	79078	Q21111580
9035	Q18045988	CCDC86	79080	Q21132501
9037	Q18045989	LBHD1	79081	Q21120754
9043	Q18045992	SMIM7	79086	Q21135648
9045	Q18045998	METTL22	79091	Q21119438
9046	Q18046000	CHAC1	79094	Q21102305
9047	Q18046003	TRIM48	79097	Q21124667
9049	Q18046004	C1orf116	79098	Q21469766
9051	Q18046014	TMEM185B	79134	Q21134013
9059	Q18043150	ARRDC3	57561	Q21105275
9069	Q18043155	ARHGAP20	57569	Q21135382
9073	Q18043157	CARNS1	57571	Q21130072
9075	Q18043161	MARCHF4	57574	Q21108018
9081	Q18043167	UNC79	57578	Q21122919
9083	Q18043171	TMEM181	57583	Q21134346
9085	Q18043175	CRAMP1	57585	Q21416875
9087	Q18043179	CFAP97	57587	Q21100700
9097	Q18043187	EBF4	57593	Q21115679
9103	Q18043191	BAHCC1	57597	Q21115474
9109	Q18043193	FNIP2	57600	Q21118161
9113	Q18044231	PITPNM2	57605	Q21124297
9115	Q18044236	SLAIN2	57606	Q21124513
9117	Q18044238	JCAD	57608	Q21116083
9119	Q18044243	RANBP10	57610	Q21126098
9125	Q18044250	FAM234B	57613	Q21433533
9127	Q18044252	RELCH	57614	Q21118478
9129	Q18044256	ZNF492	57615	Q21174341
9131	Q18044279	ZBTB2	57621	Q21174479
9133	Q18044283	LRFN1	57622	Q21119348
9141	Q18044290	NYAP2	57624	Q21104999
9143	Q18044303	LRCH2	57631	Q21119323
9145	Q18052955	GIMAP1	170575	Q21108662
9147	Q18052957	S100Z	170591	Q21125130
9149	Q18052959	COMMD6	170622	Q21132164
9151	Q18052960	XAGE3	170626	Q21133126
9153	Q18052961	XAGE5	170627	Q21126749
9159	Q18052964	PSORS1C2	170680	Q21123335
9161	Q18052966	NUDT10	170685	Q21121482
9163	Q18052969	ADAMTS15	170689	Q21105355
9164	Q18052970	ADAMTS16	170690	Q21105354
9165	Q18052972	ADAMTS18	170692	Q21105357
9170	Q18052976	GSX2	170825	Q21130927
9171	Q18052982	ZNF431	170959	Q21174087
9173	Q18052983	ZNF721	170960	Q21174114
9175	Q18052986	ADAMTS19	171019	Q21105356
9176	Q18052992	SPACA4	171169	Q21122737
9178	Q18052994	RHOV	171177	Q21109035
9180	Q18052999	ZNF675	171392	Q21173854
9182	Q18053012	FAM9A	171482	Q21111471
9192	Q18053016	SPTSSA	171546	Q21133844
9194	Q18053017	PTCRA	171558	Q21135195
9196	Q18053021	POLR3H	171568	Q21123409
9198	Q18053031	B3GNT6	192134	Q21109540
9199	Q18053037	HIGD2A	192286	Q21111027
9201	Q18053040	CYS1	192668	Q21114248
9203	Q18053041	AGO3	192669	Q21111273
9204	Q18053042	AGO4	192670	Q21111277
9205	Q18053048	SDR16C5	195814	Q21123355
9207	Q18053049	PRXL2C	195827	Q21115178
9211	Q18053056	METTL15	196074	Q21120824
9212	Q18053059	MPZL3	196264	Q21120865
9216	Q18053063	RILPL2	196383	Q21125077
9225	Q18053067	METTL7B	196410	Q21108037
9226	Q18053071	MYRFL	196446	Q21118787
9228	Q18053072	PLBD2	196463	Q21123766
9230	Q18053075	CCER1	196477	Q21113964
9232	Q18048637	BBIP1	92482	Q21130556
9234	Q18048638	LDHAL6B	92483	Q21119115
9235	Q18048641	ATXN3L	92552	Q21112748
9237	Q18048642	BICDL1	92558	Q21115507
9239	Q18048643	FANK1	92565	Q21101301
9241	Q18048645	ASB16	92591	Q21111625
9243	Q18048647	ZNF764	92595	Q21174370
9245	Q18048651	TIFA	92610	Q21116570
9247	Q18048654	DTD1	92675	Q21118034
9249	Q18048657	TMEM169	92691	Q21134338
9251	Q18048658	TMEM183A	92703	Q21131542
9257	Q18048660	DPH7	92715	Q21114304
9259	Q18048661	OTOP2	92736	Q21109151
9261	Q18048665	DRC1	92749	Q21118019
9263	Q18048667	HELB	92797	Q21118243
9273	Q18048673	REEP6	92840	Q21111217
9275	Q18048677	CCDC102A	92922	Q21115576
9277	Q18048678	MARS2	92935	Q21123930
9278	Q18048682	MARCHF9	92979	Q21108006
9280	Q18048683	ZBTB47	92999	Q21136896
9282	Q18048685	NT5C1B	93034	Q21109375
9284	Q18048686	PKHD1L1	93035	Q21122009
9290	Q18048688	TEX30	93081	Q21122181
9296	Q18048691	NAPRT	93100	Q22680255
9298	Q18048694	ORAI3	93129	Q21110798
9300	Q18048695	ZNF561	93134	Q21174399
9302	Q18048699	PRDM6	93166	Q21121171
9303	Q18048700	PIGM	93183	Q21123749
9305	Q18048702	CFAP107	93190	Q21105547
9307	Q18048704	PGAP3	93210	Q21121877
9309	Q18048705	ODAD1	93233	Q21105576
9311	Q18048706	LEMD1	93273	Q21120767
9313	Q18048707	HAUS8	93323	Q21103333
9314	Q18048708	MVB12A	93343	Q21133283
9320	Q18048558	MFSD4B	91749	Q21482748
9322	Q18048559	LIN52	91750	Q21108876
9324	Q18048563	NXPE3	91775	Q21120977
9326	Q18048564	CHMP7	91782	Q21172703
9328	Q18048565	ALKBH8	91801	Q21131652
9333	Q18048568	WDR20	91833	Q21112121
9335	Q18048570	CALML4	91860	Q21111870
9337	Q18048571	MARVELD3	91862	Q21120819
9339	Q18048574	TTC5	91875	Q21113542
9341	Q18048575	FDXACB1	91893	Q21114497
9347	Q18048584	MYOZ3	91977	Q21108987
9349	Q18048586	TPGS1	91978	Q21134661
9351	Q18048587	CCNQ	92002	Q21133101
9353	Q18048588	SLC25A51	92014	Q21121355
9355	Q18048589	SNX29	92017	Q21125238
9357	Q18048591	GGTLC1	92086	Q21132644
9358	Q18048592	ZC3HAV1L	92092	Q21136787
9360	Q18048593	TTC30A	92104	Q21123507
9362	Q18048595	INTS4	92105	Q21132256
9364	Q18048597	OXNAD1	92106	Q21119659
9366	Q18048598	DSEL	92126	Q21108553
9368	Q18048599	RIPPLY1	92129	Q21113361
9374	Q18048602	TMEM88	92162	Q21134632
9376	Q18048604	UBTD2	92181	Q21136469
9378	Q18048605	DAPL1	92196	Q21112085
9380	Q18048606	CDHR1	92211	Q21132573
9382	Q18048608	RCSD1	92241	Q21100922
9384	Q18048610	LMBRD2	92255	Q21121576
9386	Q18048612	MRPS36	92259	Q21127124
9388	Q18048613	ATP6AP1L	92270	Q21136482
9389	Q18048614	ZNF461	92283	Q21134864
9393	Q18048618	GLYATL1	92292	Q21202023
9394	Q18048619	TMEM132C	92293	Q21134000
9396	Q18048621	TMEM129	92305	Q21126575
9397	Q18048622	MEX3A	92312	Q21113644
9399	Q18048625	METTL18	92342	Q21119428
9400	Q18048628	NAF1	92345	Q21113899
9406	Q18048631	SPSB4	92369	Q21114391
9414	Q18048634	RBM18	92400	Q21125044
9420	Q18054209	BRICD5	283870	Q21109635
9422	Q18054210	PGP	283871	Q22677916
9424	Q18054214	C16orf54	283897	Q21201678
9426	Q18054217	NUDT7	283927	Q21119611
9428	Q18054220	NHLRC4	283948	Q21123613
9430	Q18054221	C16orf91	283951	Q21149865
9432	Q18054222	TMEM114	283953	Q21134415
9434	Q18054225	CLEC18C	283971	Q21108392
9440	Q18054231	UBALD2	283991	Q21122282
9442	Q18054233	TMEM235	283999	Q21136271
9448	Q18054236	VMO1	284013	Q21122926
9450	Q18054237	C17orf58	284018	Q21100917
9452	Q18054238	MILR1	284021	Q21133291
9454	Q18054241	CDRT4	284040	Q21115632
9456	Q18054245	CFAP97D1	284067	Q21132182
9458	Q18054246	FAM171A2	284069	Q21110220
9464	Q18054248	TTLL6	284076	Q21135838
9468	Q18054255	CISD3	284106	Q21111931
9470	Q18054258	SPEM3	107983988	Q29474209
9472	Q18054262	SLC26A11	284129	Q21121330
9474	Q18054264	GDPD1	284161	Q21103122
9480	Q18054269	LGALS9B	284194	Q21110829
9490	Q18054280	BOD1L2	284257	Q21113890
9492	Q18054283	PTGR3	284273	Q21136525
9494	Q18054284	SMIM21	284274	Q21135639
9500	Q18054288	SSC5D	284297	Q21115562
9502	Q18054289	ZNF547	284306	Q21174324
9504	Q18054290	ZIK1	284307	Q21136829
9506	Q18054291	ZNF776	284309	Q21136719
9508	Q18054292	ZSCAN1	284312	Q21172244
9510	Q18054294	C19orf54	284325	Q21108446
9512	Q18054295	PRR19	284338	Q21118502
9514	Q18054296	TMEM145	284339	Q21134333
9516	Q18052410	CSAG1	158511	Q21112040
9518	Q18052411	FMR1NB	158521	Q21112414
9520	Q18052416	ZXDB	158586	Q21124788
9522	Q18052419	FAM47A	158724	Q21118118
9524	Q18052421	ARHGAP36	158763	Q21135362
9526	Q18052422	RIBC1	158787	Q21107269
9528	Q18052423	AKAP14	158798	Q21105086
9530	Q18052426	MAGEB6	158809	Q21111012
9532	Q18052427	CXorf65	158830	Q21106985
9536	Q18042749	POGLUT1	56983	Q21173800
9542	Q18049328	BTBD16	118663	Q21112867
9544	Q18049329	FAM24A	118670	Q21105995
9546	Q18049330	PSTK	118672	Q21122600
9548	Q18049331	ZNF488	118738	Q21132135
9550	Q18049333	MORN4	118812	Q21112547
9552	Q18049337	COMTD1	118881	Q21132954
9553	Q18049341	SFXN2	118980	Q21121412
9555	Q18049342	PDZD8	118987	Q21120429
9561	Q18049344	BORCS7	119032	Q21481330
9563	Q18049345	LYZL2	119180	Q21122348
9564	Q18049348	AGAP11	119385	Q21116405
9566	Q18049350	SFR1	119392	Q21131182
9568	Q18049351	CALHM3	119395	Q21116953
9570	Q18049353	CLRN3	119467	Q21102419
9572	Q18049354	ANAPC16	119504	Q21111572
9574	Q18049355	PNLIPRP3	119548	Q21133463
9576	Q18049357	SFXN4	119559	Q21121401
9578	Q18049368	IFTAP	119710	Q21110648
9580	Q18049371	OR4C46	119749	Q21120257
9586	Q18049496	RNASE8	122665	Q21123848
9588	Q18049497	MRPL52	122704	Q21120540
9589	Q18049498	PSMB11	122706	Q21126046
9590	Q18049503	LRR1	122769	Q21104636
9596	Q18049508	NAA30	122830	Q21123008
9597	Q18049515	NOXRED1	122945	Q21120968
9599	Q18049517	ISCA2	122961	Q21119170
9609	Q18049533	TARS3	123283	Q21124591
9614	Q18049536	TMEM266	123591	Q21102443
9616	Q18049538	AGBL1	123624	Q21109651
9617	Q18049539	HYKK	123688	Q22676622
9618	Q18047261	ZNF484	83744	Q21136636
9620	Q18047265	KRTAP4-12	83755	Q21115188
9622	Q18047269	RBP5	83758	Q21113938
9624	Q18047271	RBM4B	83759	Q21105854
9626	Q18047272	FRMD8	83786	Q21107501
9637	Q18047278	ESYT3	83850	Q21110195
9639	Q18047279	SYT16	83851	Q21105339
9641	Q18047280	SETDB2	83852	Q21101861
9642	Q18047281	ROPN1L	83853	Q21124384
9646	Q18047285	FSD1L	83856	Q21107500
9650	Q18047290	TMEM120A	83862	Q21134009
9658	Q18047304	MRO	83876	Q21108088
9664	Q18047306	USHBP1	83878	Q21115021
9670	Q18047311	SLC25A2	83884	Q21124252
9672	Q18047312	PRSS27	83886	Q21122584
9673	Q18047314	TTLL2	83887	Q21135842
9675	Q18047316	FGFBP2	83888	Q21118145
9677	Q18047317	WDR87	83889	Q21124727
9679	Q18047318	SPATA9	83890	Q21123894
9685	Q18047320	KCTD10	83892	Q21112782
9687	Q18047321	SPATA16	83893	Q21135682
9693	Q18047323	KRTAP1-5	83895	Q21108855
9694	Q18047324	KRTAP3-1	83896	Q21108853
9695	Q18047325	KRTAP3-2	83897	Q21110432
9696	Q18047326	KRTAP9-2	83899	Q21115191
9698	Q18047327	KRTAP9-3	83900	Q21108845
9700	Q18047328	KRTAP9-8	83901	Q21113579
9702	Q18047329	KRTAP17-1	83902	Q21120726
9704	Q18047335	TMEM133	83935	Q21134844
9710	Q18047337	LRMDA	83938	Q21110702
9712	Q18047339	TATDN1	83940	Q21117648
9714	Q18047348	IFI27L2	83982	Q21103410
9716	Q18047349	TSSK6	83983	Q21118365
9717	Q18047350	SPNS1	83985	Q21100300
9721	Q18047359	TMPRSS13	84000	Q21126611
9724	Q18047362	EMILIN2	84034	Q21132221
9735	Q18047366	MND1	84057	Q21118780
9737	Q18047367	WDR54	84058	Q21136599
9739	Q18047369	RBM48	84060	Q21125038
9745	Q18047379	ARMC2	84071	Q21116724
9747	Q18047385	C3orf20	84077	Q21102254
9749	Q18047390	ZRANB3	84083	Q21136663
9751	Q18047392	FBXO30	84085	Q21101362
9757	Q18047408	C4orf17	84103	Q21113041
9759	Q18047411	ZIC4	84107	Q21136831
9761	Q18047416	ATRIP	84126	Q21105360
9763	Q18047418	ACAD11	84129	Q21109386
9764	Q18047421	ZNRF3	84133	Q21124393
9767	Q18047425	SLC7A6OS	84138	Q21122738
9769	Q18047426	FAM161A	84140	Q21112528
9771	Q18047428	ABRAXAS1	84142	Q21100476
9772	Q18047429	SYDE2	84144	Q21125274
9774	Q18047434	RPF2	84154	Q21134221
9776	Q18047437	GTF2IRD2	84163	Q21106254
9778	Q18047444	ELMOD3	84173	Q21114394
9780	Q18047449	CHD6	84181	Q21115652
9782	Q18047451	ZCCHC7	84186	Q21112947
9784	Q18047453	TMEM164	84187	Q21134325
9786	Q18055270	PRSS53	339105	Q21135185
9791	Q18055272	JMJD8	339123	Q21113468
9793	Q18055273	CIBAR2	339145	Q21113279
9795	Q18055274	TMEM95	339168	Q21134623
9797	Q18055275	METTL2A	339175	Q21119437
9798	Q18055281	OXLD1	339229	Q21109152
9800	Q18055283	ARL16	339231	Q21097397
9802	Q18055290	LINC02693	339263	Q21100896
9804	Q18055291	MSL1	339287	Q21173748
9806	Q18055293	LRRC30	339291	Q21108889
9816	Q18055296	ZNF260	339324	Q21133211
9818	Q18055297	ZNF546	339327	Q21174322
9820	Q18055298	MYPOP	339344	Q21133480
9822	Q18055299	NANOS2	339345	Q21132458
9826	Q18055301	CLEC4G	339390	Q21100827
9828	Q18055303	LINGO4	339398	Q21122301
9830	Q18055306	ANKRD45	339416	Q21105174
9832	Q18055309	C1orf174	339448	Q21105542
9838	Q18055311	TMEM240	339453	Q21136294
9840	Q18055312	TMEM52	339456	Q21134644
9848	Q18055320	PRSS38	339501	Q21122549
9849	Q18055327	ARMH1	339541	Q21105532
9851	Q18055330	SLC35E4	339665	Q21121269
9853	Q18055331	TEX33	339669	Q21122180
9855	Q18055335	SPOPL	339745	Q21173278
9857	Q18055338	MROH2A	339766	Q21133868
9869	Q18055346	C2orf74	339804	Q21110564
9871	Q18055348	CCDC39	339829	Q21132171
9873	Q18055349	IHO1	339834	Q21115179
9875	Q18055353	KY	339855	Q21132708
9876	Q18055356	APRG1	339883	Q21469661
9880	Q18055366	CCDC158	339965	Q21113043
9882	Q18055367	TMPRSS11A	339967	Q21126591
9883	Q18055369	TRIML1	339976	Q21122240
9885	Q18055370	LRRC66	339977	Q21119324
9886	Q18054332	SLC25A42	284439	Q21121329
9888	Q18054335	ODF3L2	284451	Q21109095
9890	Q18054337	TAFA3	284467	Q21110249
9892	Q18054338	RIIAD1	284485	Q21123362
9894	Q18054339	THEM5	284486	Q21096329
9896	Q18054351	FAM102B	284611	Q21114427
9898	Q18054352	SYPL2	284612	Q21135767
9900	Q18054353	CYB561D1	284613	Q21110518
9905	Q18054355	RUSC1-AS1	284618	Q21124967
9907	Q18054361	SNHG28	284677	Q21135912
9909	Q18054362	SPATA46	284680	Q21105515
9911	Q18054364	ZNF326	284695	Q21110482
9913	Q18054365	BTBD8	284697	Q21112869
9915	Q18054367	RIMKLA	284716	Q21122716
9917	Q18054368	SLC25A34	284723	Q21121318
9919	Q18054373	LINC02910	284756	Q21117376
9925	Q18054382	KRTAP13-4	284827	Q21120712
9927	Q18054387	SEC14L4	284904	Q21109624
9929	Q18054389	SH2D6	284948	Q21135553
9931	Q18054392	CCDC150	284992	Q21117015
9933	Q18054393	RNF149	284996	Q21127071
9939	Q18054397	CCDC141	285025	Q21117002
9941	Q18054403	RTP5	285093	Q21096439
9943	Q18054406	DNAJC5G	285126	Q21117959
9953	Q18054411	UNC80	285175	Q21122917
9955	Q18054412	RUFY4	285180	Q21119308
9957	Q18054414	RGPD4	285190	Q21122683
9959	Q18054415	DUSP28	285193	Q21130753
9964	Q18054418	EOGT	285203	Q21110177
9965	Q18054422	FBXW12	285231	Q21113285
9967	Q18054427	ZNF619	285267	Q21174397
9969	Q18054431	RABL3	285282	Q21126894
9971	Q18054435	C3orf56	285311	Q21130048
9973	Q18054437	IGSF10	285313	Q21111090
9983	Q18054454	ZNF852	285346	Q21136723
9986	Q18049540	WHAMM	123720	Q21136684
9988	Q18049541	FSD2	123722	Q21114950
9994	Q18049545	NTAN1	123803	Q21123164
9996	Q18049547	CEP20	123811	Q21107416
9998	Q18049550	DCUN1D3	123879	Q21108526
10000	Q18049551	NRN1L	123904	Q21123626
10002	Q18049554	SPATA2L	124044	Q21122078
10012	Q18049563	PAQR4	124222	Q21123720
10018	Q18049568	ANKS3	124401	Q21109434
10020	Q18049569	UBALD1	124402	Q21122283
10022	Q18049573	EARS2	124454	Q21122167
10023	Q18049574	SNX20	124460	Q21101289
10025	Q18049575	TMEM170A	124491	Q21134005
10027	Q18049577	METTL23	124512	Q21133289
10028	Q18049585	KIF19	124602	Q21133363
10029	Q18049586	ZPBP2	124626	Q21136664
10031	Q18049587	CYB5D1	124637	Q21111896
10032	Q18049588	OVCA2	124641	Q21122464
10034	Q18049589	USP43	124739	Q21125564
10035	Q18049591	C17orf64	124773	Q21100930
10037	Q18049592	SPATA32	124783	Q21135679
10039	Q18049594	LSM12	124801	Q21121623
10047	Q18049596	CNTD1	124817	Q21108416
10049	Q18049597	TMEM132E	124842	Q21133993
10055	Q18049603	SLC43A2	124935	Q21120752
10057	Q18049604	CYB5D2	124936	Q21124852
10058	Q18049605	C17orf49	124944	Q21431285
10060	Q18049606	ZFP3	124961	Q21124018
10062	Q18049610	EFCAB13	124989	Q21113239
10068	Q18049614	TBC1D16	125058	Q21123474
10070	Q18049615	AFMID	125061	Q21119867
10071	Q18049618	KRT222	125113	Q21119251
10072	Q18049619	KRT40	125115	Q21115100
10074	Q18049621	ZSWIM7	125150	Q21123441
10076	Q18049623	SLC5A10	125206	Q21121362
10082	Q18049632	CLDND2	125875	Q21100787
10088	Q18049634	ZNF543	125919	Q21173807
10090	Q18049642	CALR3	125972	Q21110541
10093	Q18049645	MBD3L2	125997	Q21133281
10095	Q18049646	TRAPPC5	126003	Q21113956
10097	Q18049648	PCP2	126006	Q21121143
10099	Q18049650	ZNF813	126017	Q21136724
10101	Q18049654	ZNF441	126068	Q21174085
10103	Q18049655	ZNF491	126069	Q21136642
10109	Q18049658	SWSAP1	126074	Q21125000
10119	Q18049661	IZUMO2	126123	Q21118495
10121	Q18049662	CPT1C	126129	Q21106939
10122	Q18049668	ZNF787	126208	Q21136720
10128	Q18049680	WDR88	126248	Q21124726
10130	Q18049696	EID2B	126272	Q21110076
10132	Q18049700	TNFAIP8L1	126282	Q21122596
10134	Q18049703	ZNF57	126295	Q21175153
10136	Q18049710	IRGQ	126298	Q21118456
10138	Q18049713	ZNF428	126299	Q21134865
10140	Q18049716	JSRP1	126306	Q21132263
10146	Q18049727	MISP	126353	Q21108940
10152	Q18049731	ZNF792	126375	Q21173365
10154	Q18049733	NR2C2AP	126382	Q21173837
10156	Q18049737	CCDC105	126402	Q21102248
10166	Q18049747	PLK5	126520	Q21123276
10167	Q18049749	C19orf47	126526	Q21108456
10169	Q18049755	ANKLE1	126549	Q21109440
10170	Q18049758	C2CD4C	126567	Q21111766
10172	Q18049763	GABPB2	126626	Q21107541
10178	Q18047462	CIAO2A	84191	Q21117227
10180	Q18047465	POMK	84197	Q21121418
10181	Q18047468	ANKRD20A1	84210	Q21115096
10183	Q18047471	ZMYND12	84217	Q21136630
10189	Q18047479	ZMYND15	84225	Q21136629
10197	Q18047487	ATP13A4	84239	Q21097532
10198	Q18047488	ZCCHC9	84240	Q21134433
10200	Q18047491	ZDHHC18	84243	Q21124774
10201	Q18047495	FYTTD1	84248	Q21124710
10203	Q18047496	PSD2	84249	Q21126864
10205	Q18047497	SLF1	84250	Q21484007
10207	Q18047499	GARNL3	84253	Q21108644
10221	Q18047507	FBXW9	84261	Q21101416
10223	Q18047508	PSMG3	84262	Q21122597
10225	Q18047509	HSDL2	84263	Q21116007
10231	Q18047513	ALKBH7	84266	Q21111332
10232	Q18047516	CHCHD5	84269	Q21132786
10236	Q18047523	SLC25A33	84275	Q21121343
10238	Q18047524	NICN1	84276	Q21120128
10240	Q18047527	PRADC1	84279	Q21123683
10254	Q18047532	NTPCR	84284	Q21133329
10264	Q18047535	ZDHHC16	84287	Q21124760
10265	Q18047538	CAPNS2	84290	Q21108431
10267	Q18047541	UTP23	84294	Q21121492
10269	Q18047543	GINS4	84296	Q21119410
10271	Q18047544	LLPH	84298	Q21130453
10273	Q18047545	MIEN1	84299	Q21133200
10279	Q18047549	PGAP4	84302	Q21136370
10281	Q18047550	CHCHD6	84303	Q21118691
10283	Q18047551	NUDT22	84304	Q21116421
10289	Q18047553	PDCD2L	84306	Q21119702
10291	Q18047554	ZNF397	84307	Q21201913
10293	Q18047555	NUDT16L1	84309	Q21123300
10297	Q18047557	MRPL45	84311	Q21120548
10302	Q18047560	TMEM107	84314	Q21134416
10304	Q18047561	MON1A	84315	Q21122391
10306	Q18047562	NAA38	84316	Q21108907
10308	Q18047564	CCDC77	84318	Q21113979
10314	Q18047568	ACBD6	84320	Q21115281
10320	Q18047574	LZIC	84328	Q21122352
10322	Q18047577	MCRIP2	84331	Q21131424
10334	Q18047583	ELOF1	84337	Q21132627
10340	Q18047589	PRAC1	84366	Q21126024
10342	Q18047592	CYSTM1	84418	Q21110005
10344	Q18047594	PROK1	84432	Q21123784
10346	Q18047598	ZNF528	84436	Q21149891
10352	Q18047609	ABLIM2	84448	Q21130479
10353	Q18047610	ZNF333	84449	Q21136858
10355	Q18047611	ZNF512	84450	Q21208244
10357	Q18047612	EFCAB7	84455	Q21113231
10359	Q18047613	L3MBTL3	84456	Q21116276
10373	Q18047621	FBN3	84467	Q21113287
10375	Q18047622	FAM120B	84498	Q21114448
10377	Q18047623	SPIRE2	84501	Q21124561
10383	Q18047630	PLPP5	84513	Q21122527
10385	Q18047631	GHDC	84514	Q21110360
10387	Q18047634	ACTRT3	84517	Q21131449
10388	Q18047635	CNFN	84518	Q21130583
10390	Q18047637	GON7	84520	Q21105688
10392	Q18047638	JAGN1	84522	Q21100834
10394	Q18047639	ZC3H8	84524	Q21136785
10402	Q18047643	CDIN1	84529	Q21102468
10404	Q18047646	SRRM4	84530	Q21125269
10406	Q18047647	ACSS1	84532	Q21116312
10407	Q18049765	TCHHL1	126637	Q21127376
10409	Q18049772	TDRD10	126668	Q21125320
10411	Q18049773	SHE	126669	Q21097295
10413	Q18049774	KDF1	126695	Q21133258
10415	Q18049775	CCSAP	126731	Q21130050
10417	Q18049777	LRRC38	126755	Q21108893
10419	Q18049779	PUSL1	126789	Q21124349
10421	Q18049780	B3GALT6	126792	Q21108272
10426	Q18049783	KLHDC9	126823	Q21118606
