	title	page_length	last_touched	lastrevid	geneID	proteinID	wikilink	counts
5143	TMEM67	5628	2022-03-11T23:07:39Z	1045660979	91147	Q21173798	https://en.wikipedia.org/wiki/TMEM67	1
5144	PDE8B	5630	2022-03-11T23:05:33Z	1043920138	8622	Q21123223	https://en.wikipedia.org/wiki/PDE8B	1
5145	KIAA0859	5630	2022-03-11T23:05:32Z	1042814216	51603	Q21120835	https://en.wikipedia.org/wiki/KIAA0859	1
5146	HDAC11	5630	2022-03-11T23:05:20Z	1075878970	79885	Q21140676	https://en.wikipedia.org/wiki/HDAC11	1
5147	Fimbrin	5632	2022-03-11T22:42:39Z	1032297025	5357	Q21124934	https://en.wikipedia.org/wiki/Fimbrin	1
5148	Fimbrin	5632	2022-03-11T22:42:39Z	1032297025	5357	Q21138004	https://en.wikipedia.org/wiki/Fimbrin	1
5149	SPPL2A	5633	2022-03-11T23:05:21Z	1044830945	84888	Q21126381	https://en.wikipedia.org/wiki/SPPL2A	1
5150	SPPL2A	5633	2022-03-11T23:05:21Z	1044830945	84888	Q21137898	https://en.wikipedia.org/wiki/SPPL2A	1
5151	SAP18	5633	2022-03-11T23:05:20Z	1044792327	10284	Q21116704	https://en.wikipedia.org/wiki/SAP18	1
5152	SAP18	5633	2022-03-11T23:05:20Z	1044792327	10284	Q21149143	https://en.wikipedia.org/wiki/SAP18	1
5153	RGL2	5634	2022-03-11T23:05:21Z	997375207	5863	Q21134127	https://en.wikipedia.org/wiki/RGL2	1
5154	RGL2	5634	2022-03-11T23:05:21Z	997375207	5863	Q21149321	https://en.wikipedia.org/wiki/RGL2	1
5155	GLUT5	5635	2022-03-15T12:38:42Z	1057197779	6518	Q21149380	https://en.wikipedia.org/wiki/GLUT5	1
5156	GLUT5	5635	2022-03-15T12:38:42Z	1057197779	6518	Q22677914	https://en.wikipedia.org/wiki/GLUT5	1
5157	GJC3	5636	2022-03-11T23:24:51Z	993484456	349149	Q21112081	https://en.wikipedia.org/wiki/GJC3	1
5158	GJC2	5639	2022-03-11T23:24:51Z	1003713083	57165	Q21113168	https://en.wikipedia.org/wiki/GJC2	1
5159	DDX39	5639	2022-03-11T23:05:06Z	1040767661	10212	Q21118039	https://en.wikipedia.org/wiki/DDX39	1
5160	DDX39	5639	2022-03-11T23:05:06Z	1040767661	10212	Q21140567	https://en.wikipedia.org/wiki/DDX39	1
5161	IFI27	5641	2022-03-11T23:05:00Z	1032182803	3429	Q21111061	https://en.wikipedia.org/wiki/IFI27	1
5162	IFI27	5641	2022-03-11T23:05:00Z	1032182803	3429	Q21137552	https://en.wikipedia.org/wiki/IFI27	1
5163	ADAM2	5641	2022-03-11T23:05:17Z	1039379090	2515	Q21172188	https://en.wikipedia.org/wiki/ADAM2	1
5164	ZNRD1	5644	2022-03-11T23:05:06Z	1032307155	30834	Q21127111	https://en.wikipedia.org/wiki/ZNRD1	1
5165	ZNRD1	5644	2022-03-11T23:05:06Z	1032307155	30834	Q21141105	https://en.wikipedia.org/wiki/ZNRD1	1
5166	AS3MT	5644	2022-03-11T23:07:39Z	994201380	57412	Q22678377	https://en.wikipedia.org/wiki/AS3MT	1
5167	USP16	5648	2022-03-11T23:05:05Z	1075843624	10600	Q21134244	https://en.wikipedia.org/wiki/USP16	1
5168	FOXI1	5648	2022-03-11T23:25:58Z	1041182088	2299	Q21101489	https://en.wikipedia.org/wiki/FOXI1	1
5169	ACY1	5648	2022-03-11T23:05:20Z	1075868128	95	Q21110398	https://en.wikipedia.org/wiki/ACY1	1
5170	RNF34	5650	2022-03-11T23:05:33Z	1044571221	80196	Q21111570	https://en.wikipedia.org/wiki/RNF34	1
5171	RNF34	5650	2022-03-11T23:05:33Z	1044571221	80196	Q21140062	https://en.wikipedia.org/wiki/RNF34	1
5172	TOP3B	5650	2022-03-11T23:05:05Z	1045665847	8940	Q21112504	https://en.wikipedia.org/wiki/TOP3B	1
5173	ARNT2	5650	2022-03-11T23:05:20Z	1039400730	9915	Q21130018	https://en.wikipedia.org/wiki/ARNT2	1
5174	ARNT2	5650	2022-03-11T23:05:20Z	1039400730	9915	Q21150344	https://en.wikipedia.org/wiki/ARNT2	1
5175	ARFRP1	5651	2022-03-11T23:05:17Z	1039398328	10139	Q21110424	https://en.wikipedia.org/wiki/ARFRP1	1
5176	ARFRP1	5651	2022-03-11T23:05:17Z	1039398328	10139	Q21133061	https://en.wikipedia.org/wiki/ARFRP1	1
5177	ENPP3	5652	2022-03-11T23:05:32Z	994529074	5169	Q21110156	https://en.wikipedia.org/wiki/ENPP3	1
5178	DHTKD1	5653	2022-03-11T23:43:03Z	997183696	55526	Q21105788	https://en.wikipedia.org/wiki/DHTKD1	1
5179	DHTKD1	5653	2022-03-11T23:43:03Z	997183696	55526	Q21142268	https://en.wikipedia.org/wiki/DHTKD1	1
5180	FGF13	5653	2022-03-11T23:05:17Z	1041174623	2258	Q21130646	https://en.wikipedia.org/wiki/FGF13	1
5181	FGF13	5653	2022-03-11T23:05:17Z	1041174623	2258	Q21139265	https://en.wikipedia.org/wiki/FGF13	1
5182	LINGO2	5653	2022-03-11T23:38:43Z	1043387752	158038	Q21122303	https://en.wikipedia.org/wiki/LINGO2	1
5183	DHX29	5656	2022-03-11T23:53:50Z	1040771717	54505	Q21105780	https://en.wikipedia.org/wiki/DHX29	1
5184	ASB2	5659	2022-03-11T23:05:06Z	1039401815	51676	Q21111627	https://en.wikipedia.org/wiki/ASB2	1
5185	ASB2	5659	2022-03-11T23:05:06Z	1039401815	51676	Q21137248	https://en.wikipedia.org/wiki/ASB2	1
5186	HLA-DRB1	5659	2022-03-11T22:52:56Z	1064894969	3123	Q21114959	https://en.wikipedia.org/wiki/HLA-DRB1	1
5187	HLA-DRB1	5659	2022-03-11T22:52:56Z	1064894969	3123	Q21114961	https://en.wikipedia.org/wiki/HLA-DRB1	1
5188	HLA-DRB1	5659	2022-03-11T22:52:56Z	1064894969	3123	Q21114970	https://en.wikipedia.org/wiki/HLA-DRB1	1
5189	HLA-DRB1	5659	2022-03-11T22:52:56Z	1064894969	3123	Q21114971	https://en.wikipedia.org/wiki/HLA-DRB1	1
5190	HLA-DRB1	5659	2022-03-11T22:52:56Z	1064894969	3123	Q21115013	https://en.wikipedia.org/wiki/HLA-DRB1	1
5191	HLA-DRB1	5659	2022-03-11T22:52:56Z	1064894969	3123	Q21115014	https://en.wikipedia.org/wiki/HLA-DRB1	1
5192	HLA-DRB1	5659	2022-03-11T22:52:56Z	1064894969	3123	Q21115015	https://en.wikipedia.org/wiki/HLA-DRB1	1
5193	HLA-DRB1	5659	2022-03-11T22:52:56Z	1064894969	3123	Q21115017	https://en.wikipedia.org/wiki/HLA-DRB1	1
5194	HLA-DRB1	5659	2022-03-11T22:52:56Z	1064894969	3123	Q21115027	https://en.wikipedia.org/wiki/HLA-DRB1	1
5195	HLA-DRB1	5659	2022-03-11T22:52:56Z	1064894969	3123	Q21115028	https://en.wikipedia.org/wiki/HLA-DRB1	1
5196	HLA-DRB1	5659	2022-03-11T22:52:56Z	1064894969	3123	Q21115032	https://en.wikipedia.org/wiki/HLA-DRB1	1
5197	UBE2G1	5660	2022-03-11T23:05:06Z	1045914120	7326	Q21135853	https://en.wikipedia.org/wiki/UBE2G1	1
5198	ACRV1	5661	2022-03-11T23:05:20Z	1039377038	56	Q21109476	https://en.wikipedia.org/wiki/ACRV1	1
5199	LARP4	5663	2022-03-11T23:07:39Z	1042908822	113251	Q21144762	https://en.wikipedia.org/wiki/LARP4	1
5200	LARP4	5663	2022-03-11T23:07:39Z	1042908822	113251	Q21173590	https://en.wikipedia.org/wiki/LARP4	1
5201	DIAPH2	5666	2022-03-11T23:05:01Z	1032017772	1730	Q21115774	https://en.wikipedia.org/wiki/DIAPH2	1
5202	TRAK2	5668	2022-03-11T23:05:06Z	994718779	66008	Q21122212	https://en.wikipedia.org/wiki/TRAK2	1
5203	HIVEP3	5669	2022-03-11T23:05:42Z	1041631184	59269	Q21124744	https://en.wikipedia.org/wiki/HIVEP3	1
5204	NUDT4	5670	2022-03-11T23:05:29Z	1043645543	11163	Q21119875	https://en.wikipedia.org/wiki/NUDT4	1
5205	NUDT4	5670	2022-03-11T23:05:29Z	1043645543	11163	Q21139482	https://en.wikipedia.org/wiki/NUDT4	1
5206	SULT1A2	5670	2022-03-11T23:04:59Z	994609039	6799	Q21120125	https://en.wikipedia.org/wiki/SULT1A2	1
5207	GARNL1	5674	2022-03-11T23:05:34Z	1041371313	253959	Q21122681	https://en.wikipedia.org/wiki/GARNL1	1
5208	GARNL1	5674	2022-03-11T23:05:34Z	1041371313	253959	Q21142004	https://en.wikipedia.org/wiki/GARNL1	1
5209	BIRC6	5675	2022-03-11T23:05:33Z	1032160010	57448	Q21111728	https://en.wikipedia.org/wiki/BIRC6	1
5210	EPHA7	5678	2022-03-11T23:04:57Z	1040944229	2045	Q21114364	https://en.wikipedia.org/wiki/EPHA7	1
5211	CLEC11A	5678	2022-03-11T23:05:06Z	1040135481	6320	Q21114195	https://en.wikipedia.org/wiki/CLEC11A	1
5212	TUBB1	5678	2022-03-11T23:05:05Z	1045683122	81027	Q21135791	https://en.wikipedia.org/wiki/TUBB1	1
5213	APBB1IP	5681	2022-03-11T23:23:38Z	1039394121	54518	Q21113653	https://en.wikipedia.org/wiki/APBB1IP	1
5214	COG4	5681	2022-03-11T23:05:21Z	1040140537	25839	Q21117273	https://en.wikipedia.org/wiki/COG4	1
5215	COG4	5681	2022-03-11T23:05:21Z	1040140537	25839	Q21150636	https://en.wikipedia.org/wiki/COG4	1
5216	ITIH4	5682	2022-03-11T23:05:05Z	997191499	3700	Q21133646	https://en.wikipedia.org/wiki/ITIH4	1
5217	DAPK2	5682	2022-03-11T23:05:21Z	1040763329	23604	Q21173305	https://en.wikipedia.org/wiki/DAPK2	1
5218	MOCS3	5683	2022-03-11T23:05:21Z	1043229720	27304	Q22679898	https://en.wikipedia.org/wiki/MOCS3	1
5219	SENP2	5684	2022-03-19T23:19:38Z	1032175094	59343	Q21130700	https://en.wikipedia.org/wiki/SENP2	1
5220	NEO1	5686	2022-03-11T23:05:06Z	1045108369	4756	Q21141143	https://en.wikipedia.org/wiki/NEO1	1
5221	ZCCHC2	5687	2022-03-11T23:05:21Z	1047107448	54877	Q21174848	https://en.wikipedia.org/wiki/ZCCHC2	1
5222	CCNDBP1	5689	2022-03-11T23:05:17Z	1040095552	23582	Q21111357	https://en.wikipedia.org/wiki/CCNDBP1	1
5223	CLASP2	5690	2022-03-14T15:22:09Z	1077105700	23122	Q21114173	https://en.wikipedia.org/wiki/CLASP2	1
5224	CLASP2	5690	2022-03-14T15:22:09Z	1077105700	23122	Q21140094	https://en.wikipedia.org/wiki/CLASP2	1
5225	TAOK1	5696	2022-03-14T13:30:25Z	1045640337	57551	Q21121437	https://en.wikipedia.org/wiki/TAOK1	1
5226	TAOK1	5696	2022-03-14T13:30:25Z	1045640337	57551	Q21150848	https://en.wikipedia.org/wiki/TAOK1	1
5227	PTGFRN	5696	2022-03-19T20:55:02Z	1043967117	5738	Q21130775	https://en.wikipedia.org/wiki/PTGFRN	1
5228	SIGLEC10	5698	2022-03-11T23:05:46Z	1044809146	89790	Q21136110	https://en.wikipedia.org/wiki/SIGLEC10	1
5229	SIGLEC10	5698	2022-03-11T23:05:46Z	1044809146	89790	Q21143989	https://en.wikipedia.org/wiki/SIGLEC10	1
5230	EP400	5698	2022-03-11T23:05:05Z	1040943450	57634	Q21110183	https://en.wikipedia.org/wiki/EP400	1
5231	HSD17B8	5698	2022-03-11T23:05:20Z	1041650860	7923	Q21117491	https://en.wikipedia.org/wiki/HSD17B8	1
5232	GRHPR	5699	2022-03-11T23:05:17Z	1041389151	9380	Q21173601	https://en.wikipedia.org/wiki/GRHPR	1
5233	FOXN3	5700	2022-03-11T23:05:06Z	1041182620	1112	Q21101477	https://en.wikipedia.org/wiki/FOXN3	1
5234	FOXN3	5700	2022-03-11T23:05:06Z	1041182620	1112	Q21139089	https://en.wikipedia.org/wiki/FOXN3	1
5235	RBM3	5704	2022-03-11T23:05:06Z	994724913	5935	Q21173516	https://en.wikipedia.org/wiki/RBM3	1
5236	ASRGL1	5704	2022-03-11T23:07:39Z	982939366	80150	Q21102085	https://en.wikipedia.org/wiki/ASRGL1	1
5237	TAAR2	5706	2022-03-11T23:04:29Z	1023303849	9287	Q21136233	https://en.wikipedia.org/wiki/TAAR2	1
5238	TOM1	5707	2022-03-11T23:05:06Z	1045664863	10043	Q21136281	https://en.wikipedia.org/wiki/TOM1	1
5239	TOM1	5707	2022-03-11T23:05:06Z	1045664863	10043	Q21139000	https://en.wikipedia.org/wiki/TOM1	1
5240	MED7	5708	2022-03-11T23:05:17Z	1043218634	9443	Q21105892	https://en.wikipedia.org/wiki/MED7	1
5241	MUPCDH	5708	2022-03-11T23:05:32Z	1065716699	53841	Q21132576	https://en.wikipedia.org/wiki/MUPCDH	1
5242	CFDP1	5709	2022-03-11T23:05:17Z	1040123372	10428	Q21131318	https://en.wikipedia.org/wiki/CFDP1	1
5243	REC8	5709	2022-03-11T23:06:50Z	1032103925	9985	Q21121215	https://en.wikipedia.org/wiki/REC8	1
5244	CDH8	5711	2022-03-11T23:05:33Z	997938698	1006	Q21112898	https://en.wikipedia.org/wiki/CDH8	1
5245	TRIP11	5711	2022-03-11T23:05:29Z	1046712760	9321	Q21122231	https://en.wikipedia.org/wiki/TRIP11	1
5246	CatSper1	5711	2022-03-11T23:12:13Z	1046718710	117144	Q21111265	https://en.wikipedia.org/wiki/CatSper1	1
5247	UTP20	5711	2022-03-11T23:05:06Z	1045926992	27340	Q21124951	https://en.wikipedia.org/wiki/UTP20	1
5248	STK16	5711	2022-03-11T23:05:06Z	994793454	8576	Q21116333	https://en.wikipedia.org/wiki/STK16	1
5249	B3GAT3	5712	2022-03-11T23:05:17Z	1039887336	26229	Q21109519	https://en.wikipedia.org/wiki/B3GAT3	1
5250	CHST1	5713	2022-03-11T23:05:06Z	1040128056	8534	Q21170344	https://en.wikipedia.org/wiki/CHST1	1
5251	RCC2	5713	2022-03-11T23:05:42Z	1045344265	55920	Q21135018	https://en.wikipedia.org/wiki/RCC2	1
5252	RCC2	5713	2022-03-11T23:05:42Z	1045344265	55920	Q21149288	https://en.wikipedia.org/wiki/RCC2	1
5253	ZFP161	5713	2022-03-11T23:05:33Z	1046192943	7541	Q21132892	https://en.wikipedia.org/wiki/ZFP161	1
5254	NUDT3	5714	2022-03-11T23:05:33Z	1043645511	11165	Q21119607	https://en.wikipedia.org/wiki/NUDT3	1
5255	YY1AP1	5719	2022-03-11T23:05:01Z	1046179661	55249	Q21112756	https://en.wikipedia.org/wiki/YY1AP1	1
5256	HBXIP	5720	2022-03-11T23:05:06Z	1032127181	10542	Q21114073	https://en.wikipedia.org/wiki/HBXIP	1
5257	HBXIP	5720	2022-03-11T23:05:06Z	1032127181	10542	Q21122340	https://en.wikipedia.org/wiki/HBXIP	1
5258	HAS3	5722	2022-03-11T23:05:06Z	1041608861	3038	Q21144079	https://en.wikipedia.org/wiki/HAS3	1
5259	ADAMTS17	5723	2022-03-11T23:39:34Z	1047868704	170691	Q21105353	https://en.wikipedia.org/wiki/ADAMTS17	1
5260	DCLRE1B	5725	2022-03-11T23:05:42Z	1040765402	64858	Q21110036	https://en.wikipedia.org/wiki/DCLRE1B	1
5261	NRBP1	5725	2022-03-11T23:05:01Z	1069486224	29959	Q21207645	https://en.wikipedia.org/wiki/NRBP1	1
5262	PPIH	5726	2022-03-11T23:05:29Z	1043948875	10465	Q21134030	https://en.wikipedia.org/wiki/PPIH	1
5263	WNT9A	5729	2022-03-11T23:05:33Z	1046092347	7483	Q21135915	https://en.wikipedia.org/wiki/WNT9A	1
5264	GAL3ST2	5729	2022-03-11T23:05:20Z	1041370372	64090	Q21130421	https://en.wikipedia.org/wiki/GAL3ST2	1
5265	MRPS25	5730	2022-03-11T23:07:39Z	1043234188	64432	Q21127121	https://en.wikipedia.org/wiki/MRPS25	1
5266	DCLRE1A	5731	2022-03-11T23:05:33Z	1040765348	9937	Q21110029	https://en.wikipedia.org/wiki/DCLRE1A	1
5267	ZNF184	5731	2022-03-11T23:26:13Z	1046194811	7738	Q21174288	https://en.wikipedia.org/wiki/ZNF184	1
5268	P2RX3	5731	2022-03-11T23:05:20Z	1039578072	5024	Q21118920	https://en.wikipedia.org/wiki/P2RX3	1
5269	LY6E	5732	2022-03-11T23:04:58Z	1042921285	4061	Q21113363	https://en.wikipedia.org/wiki/LY6E	1
5270	LECT1	5734	2022-03-11T23:05:29Z	1053698769	11061	Q21114891	https://en.wikipedia.org/wiki/LECT1	1
5271	PDSS2	5735	2022-03-11T23:25:02Z	1043922319	57107	Q21102637	https://en.wikipedia.org/wiki/PDSS2	1
5272	CENPT	5736	2022-03-11T23:05:33Z	1040121999	80152	Q21140730	https://en.wikipedia.org/wiki/CENPT	1
5273	WNT11	5737	2022-03-11T23:05:33Z	1046072232	7481	Q21120684	https://en.wikipedia.org/wiki/WNT11	1
5274	ATP5I	5738	2022-03-13T19:43:59Z	1075478433	521	Q21110471	https://en.wikipedia.org/wiki/ATP5I	1
5275	WNK2	5739	2022-03-11T23:05:42Z	1046069051	65268	Q21117773	https://en.wikipedia.org/wiki/WNK2	1
5276	VSX1	5740	2022-03-11T23:05:06Z	1045956340	30813	Q21134673	https://en.wikipedia.org/wiki/VSX1	1
5277	PAFAH1B2	5741	2022-03-11T23:05:21Z	994527304	5049	Q21126788	https://en.wikipedia.org/wiki/PAFAH1B2	1
5278	IFNK	5743	2022-03-11T23:26:14Z	1032979020	56832	Q21131544	https://en.wikipedia.org/wiki/IFNK	1
5279	WDR53	5743	2022-03-11T23:54:15Z	1061170603	348793	Q21136593	https://en.wikipedia.org/wiki/WDR53	1
5280	EDF1	5745	2022-03-11T23:05:20Z	1032988565	8721	Q21132811	https://en.wikipedia.org/wiki/EDF1	1
5281	PLXNB2	5745	2022-03-11T23:05:06Z	1032179982	23654	Q21132336	https://en.wikipedia.org/wiki/PLXNB2	1
5282	PLXNB2	5745	2022-03-11T23:05:06Z	1032179982	23654	Q21145535	https://en.wikipedia.org/wiki/PLXNB2	1
5283	CSTF1	5746	2022-03-11T23:05:05Z	1040155903	1477	Q21100361	https://en.wikipedia.org/wiki/CSTF1	1
5284	ClpX	5746	2022-03-11T23:42:59Z	1040558869	10845	Q21109856	https://en.wikipedia.org/wiki/ClpX	1
5285	TKTL1	5746	2022-03-11T23:05:20Z	1045655591	8277	Q21122204	https://en.wikipedia.org/wiki/TKTL1	1
5286	HES5	5746	2022-03-11T23:05:21Z	1041616677	388585	Q21120597	https://en.wikipedia.org/wiki/HES5	1
5287	MYO15A	5747	2022-03-11T23:07:38Z	1043248009	51168	Q21138102	https://en.wikipedia.org/wiki/MYO15A	1
5288	MYO15A	5747	2022-03-11T23:07:38Z	1043248009	51168	Q21174015	https://en.wikipedia.org/wiki/MYO15A	1
5289	LILRB3	5752	2022-03-19T20:55:02Z	1042913511	11025	Q21120797	https://en.wikipedia.org/wiki/LILRB3	1
5290	LILRB3	5752	2022-03-19T20:55:02Z	1042913511	11025	Q21137575	https://en.wikipedia.org/wiki/LILRB3	1
5291	LILRB3	5752	2022-03-19T20:55:02Z	1042913511	11025	Q21173821	https://en.wikipedia.org/wiki/LILRB3	1
5292	DAPP1	5755	2022-03-11T23:05:06Z	1040763397	27071	Q21111594	https://en.wikipedia.org/wiki/DAPP1	1
5293	CHRNA9	5756	2022-03-11T23:05:42Z	1075479360	55584	Q21111184	https://en.wikipedia.org/wiki/CHRNA9	1
5294	STEAP3	5757	2022-03-20T16:25:59Z	1044838526	55240	Q21135715	https://en.wikipedia.org/wiki/STEAP3	1
5295	TLE3	5757	2022-03-11T23:05:01Z	1053700991	7090	Q21136263	https://en.wikipedia.org/wiki/TLE3	1
5296	TLE3	5757	2022-03-11T23:05:01Z	1053700991	7090	Q21139130	https://en.wikipedia.org/wiki/TLE3	1
5297	TLE3	5757	2022-03-11T23:05:01Z	1053700991	7090	Q21145914	https://en.wikipedia.org/wiki/TLE3	1
5298	KIDINS220	5757	2022-03-11T23:05:42Z	994776283	57498	Q21119227	https://en.wikipedia.org/wiki/KIDINS220	1
5299	RSU1	5759	2022-03-11T23:05:05Z	1044577506	6251	Q21202195	https://en.wikipedia.org/wiki/RSU1	1
5300	Chymotrypsin-C	5760	2022-03-11T23:21:38Z	1040522272	11330	Q15996590	https://en.wikipedia.org/wiki/Chymotrypsin-C	1
5301	ATP6V0A4	5761	2022-03-11T23:04:59Z	1006016236	50617	Q21122939	https://en.wikipedia.org/wiki/ATP6V0A4	1
5302	SEMA3B	5761	2022-03-11T23:05:01Z	1044801161	7869	Q21122060	https://en.wikipedia.org/wiki/SEMA3B	1
5303	SNAPC1	5763	2022-03-11T23:05:21Z	1044822128	6617	Q21127240	https://en.wikipedia.org/wiki/SNAPC1	1
5304	PM20D1	5764	2022-03-11T23:47:21Z	1043941702	148811	Q21119654	https://en.wikipedia.org/wiki/PM20D1	1
5305	MEGF10	5766	2022-03-11T23:28:41Z	1043219171	84466	Q21120008	https://en.wikipedia.org/wiki/MEGF10	1
5306	LATS2	5767	2022-03-11T23:05:06Z	1066533715	26524	Q21105103	https://en.wikipedia.org/wiki/LATS2	1
5307	ELMO2	5767	2022-03-11T23:05:05Z	1040940036	63916	Q21114397	https://en.wikipedia.org/wiki/ELMO2	1
5308	ELMO2	5767	2022-03-11T23:05:05Z	1040940036	63916	Q21140218	https://en.wikipedia.org/wiki/ELMO2	1
5309	FGL1	5768	2022-03-11T23:05:32Z	1041176034	2267	Q21130771	https://en.wikipedia.org/wiki/FGL1	1
5310	CRIM1	5772	2022-03-11T23:07:38Z	1032238124	51232	Q21110788	https://en.wikipedia.org/wiki/CRIM1	1
5311	CRIM1	5772	2022-03-11T23:07:38Z	1032238124	51232	Q21137260	https://en.wikipedia.org/wiki/CRIM1	1
5312	RETNLB	5773	2022-03-11T23:05:21Z	1044554561	84666	Q21135280	https://en.wikipedia.org/wiki/RETNLB	1
5313	AQP8	5773	2022-03-11T23:05:19Z	1039397043	343	Q21106460	https://en.wikipedia.org/wiki/AQP8	1
5314	TMEM260	5774	2022-03-11T23:34:59Z	918683212	54916	Q21136417	https://en.wikipedia.org/wiki/TMEM260	1
5315	TAF6L	5774	2022-03-11T23:05:20Z	1032153155	10629	Q21122847	https://en.wikipedia.org/wiki/TAF6L	1
5316	ORAI1	5775	2022-03-11T23:04:02Z	1043802089	84876	Q21115359	https://en.wikipedia.org/wiki/ORAI1	1
5317	RASGRP2	5775	2022-03-11T23:05:29Z	1044547298	10235	Q21110959	https://en.wikipedia.org/wiki/RASGRP2	1
5318	RASGRP2	5775	2022-03-11T23:05:29Z	1044547298	10235	Q21138842	https://en.wikipedia.org/wiki/RASGRP2	1
5319	MED4	5778	2022-03-13T19:43:39Z	1032195669	29079	Q21116429	https://en.wikipedia.org/wiki/MED4	1
5320	DSN1	5778	2022-03-11T23:07:39Z	1047044000	79980	Q21118037	https://en.wikipedia.org/wiki/DSN1	1
5321	BAG2	5779	2022-03-11T23:05:05Z	1075865063	9532	Q21115432	https://en.wikipedia.org/wiki/BAG2	1
5322	AUTS2	5780	2022-03-11T23:52:37Z	997622547	26053	Q21132134	https://en.wikipedia.org/wiki/AUTS2	1
5323	AUTS2	5780	2022-03-11T23:52:37Z	997622547	26053	Q21148633	https://en.wikipedia.org/wiki/AUTS2	1
5324	PBX3	5780	2022-03-11T23:05:21Z	1059573986	5090	Q21105365	https://en.wikipedia.org/wiki/PBX3	1
5325	PBX3	5780	2022-03-11T23:05:21Z	1059573986	5090	Q21106482	https://en.wikipedia.org/wiki/PBX3	1
5326	PBX3	5780	2022-03-11T23:05:21Z	1059573986	5090	Q21143470	https://en.wikipedia.org/wiki/PBX3	1
5327	PLK2	5781	2022-03-11T23:05:05Z	1043940233	10769	Q21114035	https://en.wikipedia.org/wiki/PLK2	1
5328	TUFM	5784	2022-03-11T23:05:01Z	1045683612	7284	Q21106468	https://en.wikipedia.org/wiki/TUFM	1
5329	CTCFL	5785	2022-03-11T23:07:37Z	1040156941	140690	Q21114224	https://en.wikipedia.org/wiki/CTCFL	1
5330	LPAR3	5785	2022-03-11T23:04:38Z	1042917349	23566	Q21173169	https://en.wikipedia.org/wiki/LPAR3	1
5331	PARVB	5785	2022-03-11T23:05:01Z	1043911183	29780	Q21101996	https://en.wikipedia.org/wiki/PARVB	1
5332	EIF5AP1	5785	2022-03-11T23:05:17Z	1032070668	143244	Q21119804	https://en.wikipedia.org/wiki/EIF5AP1	1
5333	ALX1	5786	2022-03-11T23:05:33Z	1039388234	8092	Q21111355	https://en.wikipedia.org/wiki/ALX1	1
5334	DUSP22	5786	2022-03-11T23:05:21Z	1040796436	56940	Q21107235	https://en.wikipedia.org/wiki/DUSP22	1
5335	LRTOMT	5788	2022-03-11T23:39:32Z	1042919913	220074	Q21119340	https://en.wikipedia.org/wiki/LRTOMT	1
5336	LRTOMT	5788	2022-03-11T23:39:32Z	1042919913	220074	Q21135100	https://en.wikipedia.org/wiki/LRTOMT	1
5337	MDH1	5791	2022-03-11T23:26:40Z	1037928854	4190	Q21122363	https://en.wikipedia.org/wiki/MDH1	1
5338	UNC84A	5793	2022-03-11T23:05:06Z	1045921599	23353	Q21117753	https://en.wikipedia.org/wiki/UNC84A	1
5339	UNC84A	5793	2022-03-11T23:05:06Z	1045921599	23353	Q21146167	https://en.wikipedia.org/wiki/UNC84A	1
5340	AKT1S1	5794	2022-03-11T23:05:05Z	1053269980	84335	Q21131025	https://en.wikipedia.org/wiki/AKT1S1	1
5341	AKT1S1	5794	2022-03-11T23:05:05Z	1053269980	84335	Q21139410	https://en.wikipedia.org/wiki/AKT1S1	1
5342	DEDD	5795	2022-03-11T23:05:17Z	997842335	9191	Q21116576	https://en.wikipedia.org/wiki/DEDD	1
5343	DEDD	5795	2022-03-11T23:05:17Z	997842335	9191	Q21137222	https://en.wikipedia.org/wiki/DEDD	1
5344	FAM114A2	5796	2022-03-11T23:07:39Z	1041166529	10827	Q21114463	https://en.wikipedia.org/wiki/FAM114A2	1
5345	FAM114A2	5796	2022-03-11T23:07:39Z	1041166529	10827	Q21144637	https://en.wikipedia.org/wiki/FAM114A2	1
5346	SEC22B	5799	2022-03-11T23:05:17Z	1044800400	9554	Q21133580	https://en.wikipedia.org/wiki/SEC22B	1
5347	LSM8	5800	2022-03-11T23:05:06Z	1042920261	51691	Q21121607	https://en.wikipedia.org/wiki/LSM8	1
5348	SVIL	5802	2022-03-11T23:05:06Z	1044842856	6840	Q21134439	https://en.wikipedia.org/wiki/SVIL	1
5349	TESK1	5802	2022-03-11T23:05:33Z	1032995515	7016	Q21122113	https://en.wikipedia.org/wiki/TESK1	1
5350	LTBP3	5803	2022-03-11T23:05:01Z	1043993145	4054	Q21119365	https://en.wikipedia.org/wiki/LTBP3	1
5351	AKNA	5803	2022-03-11T23:30:23Z	1032982091	80709	Q21116524	https://en.wikipedia.org/wiki/AKNA	1
5352	NBPF15	5804	2022-03-11T23:16:40Z	1043623318	284565	Q21119559	https://en.wikipedia.org/wiki/NBPF15	1
5353	LIM2	5804	2022-03-11T23:05:32Z	1042913716	3982	Q21121573	https://en.wikipedia.org/wiki/LIM2	1
5354	ACYP2	5806	2022-03-11T23:05:17Z	1032184918	98	Q21113800	https://en.wikipedia.org/wiki/ACYP2	1
5355	NAGPA	5806	2022-03-11T23:05:20Z	1053681604	51172	Q21147925	https://en.wikipedia.org/wiki/NAGPA	1
5356	NAGPA	5806	2022-03-11T23:05:20Z	1053681604	51172	Q22678770	https://en.wikipedia.org/wiki/NAGPA	1
