	QID	label	geneID	proteinID
67694	Q18040113	EMC4	51234	Q21137616
67696	Q18040413	MED15	51586	Q21137842
67699	Q18040660	ADAM22	53616	Q21137709
67701	Q18040991	NLGN3	54413	Q21137647
67705	Q18041402	OCIAD1	54940	Q21137666
67707	Q18041538	SLC38A4	55089	Q21137672
67709	Q18041710	TMEM19	55266	Q21137673
67711	Q18041779	GIMAP5	55340	Q21137808
67715	Q18042916	ATP13A1	57130	Q21137716
67716	Q18042975	ATP8B2	57198	Q21137758
67717	Q18043146	USP35	57558	Q21137609
67718	Q18045789	VWA1	64856	Q21137624
67720	Q18045862	PCDH15	65217	Q21137653
67727	Q18046173	NKAIN1	79570	Q21137644
67731	Q4392057	LYST	1130	Q21145424
67736	Q5011619	CIDEB	27141	Q21145880
67740	Q14878075	TFPI	7035	Q21150795
67744	Q14914168	PTGDS	5730	Q21150875
67748	Q15322485	TRPM1	4308	Q21150831
67750	Q15326052	RELA	5970	Q21150818
67755	Q17709877	ADD1	118	Q21150808
67762	Q17710293	ADH7	131	Q21150798
67765	Q17831671	RHOC	389	Q21150872
67770	Q17909058	COX7A2	1347	Q21150809
67774	Q17915657	LPAR1	1902	Q21150782
67779	Q18025315	B4GALNT1	2583	Q21150621
67781	Q18025766	GFER	2671	Q21150833
67786	Q18027111	TLX1	3195	Q21150823
67791	Q18028633	LOXL2	4017	Q21150811
67794	Q18028644	LPP	4026	Q21150793
67797	Q18028872	MAP4	4134	Q21150774
67800	Q18029884	NCK1	4690	Q21150842
67804	Q18030099	NFIX	4784	Q21150851
67809	Q18030176	NONO	4841	Q21150629
67813	Q18030236	NUP88	4927	Q21150843
67817	Q18030422	PDGFRA	5156	Q21150807
67821	Q18030440	PDZK1	5174	Q21150749
67824	Q18030831	KLK10	5655	Q21150860
67828	Q18031281	RPS3A	6189	Q21150826
67832	Q18046660	PAAF1	80227	Q21137595
67835	Q18047131	SLIRP	81892	Q21137614
67837	Q18047439	NLRC5	84166	Q21137611
67842	Q18047869	TMEM87B	84910	Q21137707
67844	Q18047959	USP45	85015	Q21137602
67845	Q18048431	TCEAL8	90843	Q21137633
67847	Q18049104	OSBPL8	114882	Q21137718
67853	Q18049313	ANTXR2	118429	Q21137812
67857	Q18049942	NUP35	129401	Q21137835
67860	Q18051095	LAYN	143903	Q21137794
67866	Q18051800	ZNF583	147949	Q21137593
67868	Q18052540	ZNF550	162972	Q21137730
67870	Q18052784	SGMS2	166929	Q21137589
67872	Q18053865	KANK3	256949	Q21137732
67874	Q18057880	IFITM10	402778	Q21137803
67876	Q18058709	PTCHD4	442213	Q21137600
67879	Q4688789	AFM	173	Q21132867
67883	Q6714076	MAD1L1	8379	Q21138614
67890	Q7389064	SCAMP5	192683	Q21138677
67896	Q14885202	LCK	3932	Q21138631
67906	Q14905674	DCC	1630	Q21138895
67911	Q17825916	AMY1B	277	Q21138886
67912	Q17860729	CDR2	1039	Q21138877
67915	Q17914031	DNASE1L1	1774	Q21138626
67918	Q17914032	DNASE1L2	1775	Q21138682
67921	Q17916089	EIF4G1	1981	Q21138837
67926	Q17916684	EML1	2009	Q21138662
67931	Q18031376	TSPAN31	6302	Q21150820
67936	Q18031561	SLC12A4	6560	Q21150847
67939	Q18031810	SYT4	6860	Q21150656
67943	Q18031881	MLX	6945	Q21150849
67946	Q18031945	TEP1	7011	Q21150824
67950	Q18032236	TXNRD1	7296	Q21150742
67953	Q18032257	UBE2E1	7324	Q21150710
67958	Q18032292	NR1H2	7376	Q21150649
67962	Q18032812	AXIN2	8313	Q21150776
67968	Q18033049	KCNAB2	8514	Q21150638
67971	Q18033104	CDC14A	8556	Q21150801
67975	Q18034007	B4GALT6	9331	Q21150846
67976	Q18034322	PIGL	9487	Q21150845
67978	Q18034595	RIMS2	9699	Q21150813
67981	Q18035109	ALG3	10195	Q21150627
67983	Q18035460	ATG7	10533	Q21150630
67987	Q18035540	TRIM16	10626	Q21150640
67990	Q18035604	DLL3	10683	Q21150861
67995	Q18035612	CCT8	10694	Q21150836
68002	Q18037271	HYAL4	23553	Q21150790
68004	Q18037524	ZMYND8	23613	Q21150841
68008	Q18037734	COG4	25839	Q21150636
68013	Q18038124	EPC2	26122	Q21150626
68017	Q18038217	ERAL1	26284	Q21150637
68019	Q18038664	SNX5	27131	Q21150874
68024	Q18039626	ANKRD11	29123	Q21150834
68027	Q18039963	MRPL4	51073	Q21150850
68031	Q17917644	ETV1	2115	Q21138612
68037	Q18027078	HNRNPC	3183	Q21138864
68039	Q18027461	TNC	3371	Q21138650
68046	Q18028304	KLKB1	3818	Q21138821
68049	Q18029139	ATXN3	4287	Q21138847
68054	Q18029683	MVD	4597	Q21138679
68056	Q18029753	MYH11	4629	Q21138780
68061	Q18030075	NFIA	4774	Q21138930
68062	Q18030075	NFIA	4774	Q21138928
68071	Q18030568	PKM	5315	Q21138882
68078	Q18030760	PRKACB	5567	Q21138809
68082	Q18031040	RARA	5914	Q21138894
68093	Q18031042	RARG	5916	Q21138673
68101	Q18031340	RYR1	6261	Q21138907
68106	Q18031551	SLC9A1	6548	Q21138805
68110	Q18032047	TNNI1	7135	Q21138661
68114	Q18032050	TNNT1	7138	Q21138716
68118	Q18032250	UBC	7316	Q21138647
68123	Q18032361	WNT5A	7474	Q21138651
68126	Q18032539	ZNF207	7756	Q21138704
68132	Q18040362	CXXC5	51523	Q21150815
68138	Q18040620	TPCN1	53373	Q21150623
68140	Q18040957	MRPL39	54148	Q21150794
68144	Q18041050	TMCO1	54499	Q21150634
68150	Q18041063	DDX4	54514	Q21150805
68151	Q18041776	FBXL8	55336	Q21150814
68153	Q18041796	TBC1D2	55357	Q21150708
68155	Q18041984	ZNF334	55713	Q21150865
68159	Q18043007	CBX8	57332	Q21150797
68164	Q18043092	MTA3	57504	Q21150800
68167	Q18043138	TAOK1	57551	Q21150848
68169	Q18044418	ZDBF2	57683	Q21150660
68171	Q18044817	PLEKHB1	58473	Q21150620
68173	Q18045481	UBE2O	63893	Q21150854
68177	Q18045827	MRPL36	64979	Q21150804
68178	Q18045832	MRPL1	65008	Q21150828
68183	Q18045991	SLC25A23	79085	Q21150863
68185	Q18046347	MYH14	79784	Q21150857
68190	Q18046785	CPTP	80772	Q21150635
68191	Q18047112	TMEM14B	81853	Q21150631
68193	Q18047175	PLVAP	83483	Q21150864
68200	Q18047432	PPP1R1B	84152	Q21150844
68206	Q18047790	IL17RC	84818	Q21150802
68208	Q18049199	LRRC3B	116135	Q21150789
68211	Q18049292	GALNT15	117248	Q21150625
68214	Q18049446	FGD4	121512	Q21150870
68220	Q18049625	FAM210A	125228	Q21150641
68222	Q18049990	LYPD6	130574	Q21150786
68224	Q18050280	IL17RE	132014	Q21150788
68226	Q18050311	PPM1M	132160	Q21150839
68228	Q18050951	TMEM37	140738	Q21150787
68230	Q18051705	PPM1N	147699	Q21150838
68231	Q5276446	DPYS	1807	Q21140828
68239	Q14911006	APOH	350	Q21140742
68245	Q14914307	KCNQ2	3785	Q21140792
68247	Q15315974	ABCB4	5244	Q21140698
68252	Q17859812	CDH3	1001	Q21140740
68256	Q17859908	CDH9	1007	Q21140810
68261	Q17914030	DNAH9	1770	Q21140750
68266	Q18025214	GAD1	2571	Q21140783
68271	Q18025452	GAS2	2620	Q21140704
68277	Q18026212	GNA11	2767	Q21140747
68284	Q18026651	BRF1	2972	Q21141013
68288	Q18027994	IRF2	3660	Q21140844
68296	Q18028455	LAMB2	3913	Q21140715
68299	Q18028812	MAGEA10	4109	Q21140743
68302	Q18030311	OVOL1	5017	Q21140982
68304	Q18030355	PAX4	5078	Q21140990
68309	Q18030395	CDK18	5129	Q21140689
68312	Q18030643	POLD2	5425	Q21140680
68317	Q18030677	PPARA	5465	Q21141000
68324	Q18031015	RAD51C	5889	Q21140863
68327	Q18031093	UPF1	5976	Q21141019
68332	Q18051936	CCDC117	150275	Q21150780
68334	Q18052009	RMDN2	151393	Q21150835
68336	Q18052564	ZNF540	163255	Q21150639
68338	Q18053064	DNAH10	196385	Q21150775
68340	Q18053238	SMIM14	201895	Q21150803
68342	Q18053317	TRIML2	205860	Q21150632
68344	Q18053694	EIF4E1B	253314	Q21150810
68350	Q18054310	SIGLECL1	284369	Q21150858
68352	Q18054396	ALKAL2	285016	Q21150741
68354	Q18055295	ZNF181	339318	Q21150862
68356	Q18056843	IZUMO1R	390243	Q21150633
68362	Q18301055	EPHB1	2047	Q21150792
68366	Q20970205	SP3	6670	Q21150684
68371	Q4652321	ALDH8A1	64577	Q21143221
68373	Q7118218	GIGYF2	26058	Q21143194
68379	Q14903397	BMP4	652	Q21143327
68386	Q14906591	PXN	5829	Q21143271
68394	Q15319168	ADGRE1	2015	Q21143403
68400	Q15320780	MLPH	79083	Q21143348
68403	Q15330250	TEAD2	8463	Q21143399
68405	Q15996541	ACADVL	37	Q21143282
68408	Q17708709	ACAA1	30	Q21143586
68410	Q17815688	AP2B1	163	Q21143381
68417	Q17916979	EPS8	2059	Q21143253
68421	Q17917202	ERBB4	2066	Q21143329
68429	Q18025082	GABRA5	2558	Q21143285
68431	Q1181014	DNM1	1759	Q21201076
68436	Q5572626	GLTP	51228	Q21201568
68442	Q17913854	DHX9	1660	Q21173283
68447	Q18021127	CCIN	881	Q21173299
68449	Q18024968	GAGE1	2543	Q21173284
68451	Q18025260	GAGE4	2576	Q21173284
68453	Q18026865	HDLBP	3069	Q21173391
68459	Q18027091	HNRNPH1	3187	Q21173512
68464	Q18027102	HNRNPL	3191	Q21173511
68468	Q18027208	HOXD1	3231	Q21173326
68472	Q18027637	IFNB1	3456	Q21173272
68478	Q18027981	IRAK1	3654	Q21173372
68481	Q18027992	IRF1	3659	Q21173368
68486	Q18028000	IRF5	3663	Q21173373
68494	Q18029185	MMP1	4312	Q21173504
68499	Q18030679	MED1	5469	Q21173409
68503	Q18031062	RBM3	5935	Q21173516
68506	Q18031226	RPL4	6124	Q21173291
68509	Q18031698	SRI	6717	Q21173293
68513	Q18032045	TNFRSF1B	7133	Q21173270
68517	Q18032095	TRAF3	7187	Q21173526
68521	Q18032347	EIF4H	7458	Q21173265
68525	Q18032424	ZNF3	7551	Q21173345
68530	Q18032465	ZNF69	7620	Q21173389
68533	Q18031100	RFC5	5985	Q21140679
68538	Q18031623	SNRPA	6626	Q21140759
68542	Q18031995	TIMP1	7076	Q21140997
68547	Q18032056	TNS1	7145	Q21140793
68552	Q18032210	EIPR1	7260	Q21140682
68557	Q18032311	UTY	7404	Q21140711
68560	Q18033872	DYRK1B	9149	Q21141010
68564	Q18034082	NTN1	9423	Q21140856
68570	Q18034405	IER2	9592	Q21141018
68573	Q18034577	DEPDC5	9681	Q21140841
68576	Q18034672	DHX38	9785	Q21140850
68580	Q18035004	SNUPN	10073	Q21140853
68587	Q18035888	POLR1G	10849	Q21140749
68589	Q18036002	CCNI	10983	Q21140817
68593	Q18036574	CEP164	22897	Q21140701
68598	Q18036639	PCNX1	22990	Q21140725
68604	Q18036703	UHRF1BP1L	23074	Q21140837
68606	Q18037002	XPO6	23214	Q21140731
68611	Q18037064	WWC1	23286	Q21140726
68616	Q18037068	SMG6	23293	Q21140748
68620	Q18037126	LARP1	23367	Q21140721
68626	Q18037250	TNPO3	23534	Q21141014
68632	Q18032489	ZNF124	7678	Q21173364
68634	Q18032525	ZNF180	7733	Q21173499
68638	Q18032591	ZNF227	7770	Q21173455
68640	Q18033096	BLZF1	8548	Q21173513
68646	Q18034196	MAP4K4	9448	Q21173466
68650	Q18034627	HDAC9	9734	Q21173427
68656	Q18034707	SPATA2	9825	Q21173489
68662	Q18034953	HDAC6	10013	Q21173381
68667	Q18035102	LHFPL6	10186	Q21173397
68672	Q18035149	HNRNPR	10236	Q21173282
68676	Q18035336	IRF9	10379	Q21173487
68682	Q18035385	OLFM1	10439	Q21173307
68686	Q18035389	MCRS1	10445	Q21173387
68692	Q18035551	LEFTY1	10637	Q21173414
68696	Q18035553	EXOC5	10640	Q21173311
68701	Q18035587	KLF1	10661	Q21173394
68704	Q18035618	CERS1	10715	Q21173451
68707	Q18035628	PTGES3	10728	Q21173281
68709	Q18035827	ZNF266	10781	Q21173452
68713	Q18035993	ASCC3	10973	Q21173285
68719	Q18036157	GLMN	11146	Q21173403
68727	Q18036481	EXOC3	11336	Q21173312
68731	Q18032649	MANF	7873	Q21132895
68737	Q18032732	CDK2AP1	8099	Q21132921
68741	Q18033241	EDF1	8721	Q21132811
68749	Q18033715	HAP1	9001	Q21132889
68752	Q18033890	MAP3K13	9175	Q21132808
68757	Q18033920	FCMR	9214	Q21132814
68763	Q18033931	DLG5	9231	Q21132810
68769	Q18033952	MAPKAPK2	9261	Q21132836
68775	Q18034223	ITM2A	9452	Q21132851
68778	Q18034317	MAPK8IP1	9479	Q21132855
68782	Q18034368	IGDCC3	9543	Q21132845
68784	Q18034952	SRA1	10011	Q21132834
68787	Q18035114	MPHOSPH6	10200	Q21132813
68791	Q18035154	CALCOCO2	10241	Q21132869
68796	Q18035605	CLDN16	10686	Q21132953
68799	Q18035686	MAP3K2	10746	Q21132946
68804	Q18035986	IFI44L	10964	Q21132844
68806	Q18036044	RBPMS	11030	Q21132865
68811	Q18036138	FAF1	11124	Q21132817
68817	Q18036423	CA5B	11238	Q21132919
68819	Q18036483	U2AF2	11338	Q21132866
68823	Q18036616	SLC4A1AP	22950	Q21132847
68825	Q18037210	PES1	23481	Q21132901
68830	Q18037552	CA14	23632	Q21132917
68832	Q18026129	GCLC	2729	Q21143313
68835	Q18026565	GRSF1	2926	Q21143308
68837	Q18026980	HLA-F	3134	Q21143512
68839	Q18027069	HNRNPA1	3178	Q21143280
68841	Q18027551	IDH3A	3419	Q21143324
68844	Q18027910	IMPDH2	3615	Q21143195
68846	Q18029769	MYL5	4636	Q21143179
68850	Q18030365	PBX3	5090	Q21143470
68856	Q18030646	POLG	5428	Q21143316
68861	Q18030770	PRKAR2B	5577	Q21143489
68865	Q18031000	RAB27B	5874	Q21143384
68867	Q18031011	RAD23A	5886	Q21143378
68873	Q18031094	DPF2	5977	Q21143487
68879	Q18031107	RFX2	5990	Q21143380
68884	Q18031116	RGS3	5998	Q21143492
68892	Q18031120	RGS12	6002	Q21143208
68900	Q18031135	RIT1	6016	Q21143475
68905	Q18031227	RPL5	6125	Q21143433
68910	Q18031465	SGCB	6443	Q21143306
68916	Q18031573	SLC34A1	6569	Q21143454
68919	Q18031582	SLC22A1	6580	Q21143252
68922	Q18031593	SMARCA2	6595	Q21143578
68927	Q18031709	SRP9	6726	Q21143484
68930	Q18031804	SYCP1	6847	Q21143483
68932	Q18032648	SLMAP	7871	Q21138830
68937	Q18032651	RAB7A	7879	Q21138825
68943	Q18032701	BRD3	8019	Q21138787
68947	Q18032982	PPFIBP2	8495	Q21138635
68949	Q18033111	THOC5	8563	Q21138695
68953	Q18033118	KHSRP	8570	Q21138718
68959	Q18033906	SLC33A1	9197	Q21138699
68964	Q18034064	RECQL4	9401	Q21138934
68970	Q18034240	HOMER3	9454	Q21138727
68976	Q18034368	IGDCC3	9543	Q21138669
68978	Q18034398	RBM39	9584	Q21138665
68985	Q18034666	TBC1D5	9779	Q21138606
68987	Q18035122	PATJ	10207	Q21138791
68993	Q18035131	PRG4	10216	Q21138638
68999	Q18035148	RASGRP2	10235	Q21138842
69004	Q18035368	PRMT5	10419	Q21138868
69007	Q18035391	FAM3C	10447	Q21138603
69012	Q18035999	COPS6	10980	Q21138608
69017	Q18036561	ANKRD6	22881	Q21138621
69019	Q18036734	NFASC	23114	Q21138888
69027	Q18037759	PRKD2	25865	Q21138721
69030	Q18037838	TMEM87A	25963	Q21138879
69031	Q5010182	CEACAM4	1089	Q21132934
69034	Q5514181	GPM6A	2823	Q21139208
69040	Q12856778	BLMH	642	Q21132852
69046	Q17853941	BYSL	705	Q21132870
69051	Q17854478	CA5A	763	Q21132914
69054	Q17854511	CA7	766	Q21132915
69056	Q17859719	CDC6	990	Q21132931
69061	Q17861547	CEACAM7	1087	Q21132938
69066	Q17916794	EMP3	2014	Q21132812
69071	Q18021049	CA2	760	Q21132911
69074	Q18025294	GAGE7	2579	Q21132831
69075	Q18025294	GAGE7	2579	Q21132828
69076	Q18025294	GAGE7	2579	Q21132829
69080	Q18026305	GOT1	2805	Q21132862
69084	Q18027233	HPCAL1	3241	Q21132904
69087	Q18027382	HSP90AB1	3326	Q21132860
69089	Q18028591	FADS3	3995	Q21132818
69091	Q18028738	TACSTD2	4070	Q21132952
69100	Q18028830	MAGEB4	4115	Q21132923
69102	Q18030306	CLDN11	5010	Q21132951
69107	Q18030967	NECTIN2	5819	Q21132881
69111	Q18031239	RPL17	6139	Q21132898
69113	Q18031628	SNRPC	6631	Q21132872
69117	Q18032096	TRAF5	7188	Q21132920
69120	Q18032412	SF1	7536	Q21132948
69124	Q18032416	ZBTB14	7541	Q21132892
69132	Q18037814	FAM98A	25940	Q21140859
69136	Q18038581	VPS41	27072	Q21140683
69138	Q18038675	STK36	27148	Q21140737
69141	Q18039563	ZCCHC4	29063	Q21140843
69143	Q18039673	SNX8	29886	Q21140674
69147	Q18039678	CPSF1	29894	Q21140963
69152	Q18039682	GPSM2	29899	Q21141008
69158	Q18039988	UTP18	51096	Q21140738
69163	Q18040009	KMT5B	51111	Q21140735
69166	Q18040179	FAM13B	51306	Q21140694
69168	Q18040217	SPG21	51324	Q21140847
69173	Q18040466	LUC7L2	51631	Q21140838
69179	Q18040472	MRPL48	51642	Q21140713
69180	Q18041267	TRIT1	54802	Q21140924
69184	Q18041288	BCAS3	54828	Q21140745
69189	Q18041381	DUS2	54920	Q21140727
69191	Q18041456	OXSM	54995	Q21140675
69193	Q18041552	ANO1	55107	Q21140705
69196	Q18041636	NADSYN1	55191	Q21140723
69200	Q18041907	STAP2	55620	Q21140880
69205	Q18041924	DEPDC1	55635	Q21140702
69211	Q18042038	ZNF83	55769	Q21140988
69218	Q18044342	USP28	57646	Q21140845
69219	Q18044455	DDX55	57696	Q21140956
69221	Q18045509	ZNF667	63934	Q21140751
69223	Q18046054	BRCC3	79184	Q21140786
69226	Q18046113	HMGN5	79366	Q21140772
69228	Q18046215	OCEL1	79629	Q21140881
69232	Q18036594	KIFAP3	22920	Q21173495
69236	Q18037020	EXOC6B	23233	Q21173313
69239	Q18037226	KCTD2	23510	Q21173392
69241	Q18037452	DAPK2	23604	Q21173305
69244	Q18038141	ZNF337	26152	Q21173298
69247	Q18039704	ALG6	29929	Q21173423
69249	Q18041550	GPATCH2	55105	Q21173497
69251	Q18041590	CDCA8	55143	Q21173288
69258	Q18041674	ETNK2	55224	Q21173396
69260	Q18042128	HDAC8	55869	Q21173406
69264	Q18042146	ZNF302	55900	Q21173456
69266	Q18042165	APOM	55937	Q21173371
69275	Q18043074	CRACD	57482	Q21173376
69277	Q18043123	ELAPOR1	57535	Q21173375
69279	Q18044733	CADM3	57863	Q21173385
69285	Q18045201	ZNF350	59348	Q21173292
69290	Q18045297	EXOC4	60412	Q21173289
69295	Q18045598	DPEP3	64180	Q21173459
69298	Q18045966	SECISBP2	79048	Q21173486
69305	Q18048402	ZNF439	90594	Q21173436
69308	Q18048466	GGTLC2	91227	Q21173470
69309	Q18048716	ZNF670	93474	Q21173446
69311	Q18048730	MYOCD	93649	Q21173483
69316	Q18049504	KLHDC1	122773	Q21173395
69318	Q18049608	GGT6	124975	Q21173472
69321	Q18049731	ZNF792	126375	Q21173365
69323	Q18049990	LYPD6	130574	Q21173401
69325	Q18051152	TMEM120B	144404	Q21173428
69327	Q18051690	ZNF417	147687	Q21173366
69329	Q18051828	ZNF555	148254	Q21173437
69331	Q18046437	HDAC11	79885	Q21140676
69335	Q18046474	DOK3	79930	Q21140812
69340	Q18046543	TMEM62	80021	Q21140732
69342	Q18046602	CENPT	80152	Q21140730
69347	Q18046609	PGGHG	80162	Q21140724
69349	Q18046646	ARMC9	80210	Q21141012
69355	Q18047169	ARHGAP24	83478	Q21140693
69358	Q18047712	FAM126A	84668	Q21140857
69360	Q18048424	CEP95	90799	Q21140741
69362	Q18048435	JPT2	90861	Q21140849
69368	Q18049327	C10orf90	118611	Q21140923
69370	Q18052077	CPNE9	151835	Q21140734
69372	Q18052407	PRUNE2	158471	Q21140819
69378	Q18052662	PRICKLE2	166336	Q21140851
69381	Q18052973	COX7B2	170712	Q21140691
69383	Q18053249	RANBP3L	202151	Q21140811
69385	Q18053420	CBY2	220082	Q21140703
69387	Q18053626	CNOT6L	246175	Q21140815
69390	Q18054129	MYO1H	283446	Q21140780
69392	Q18054293	ZNF780A	284323	Q21140763
69395	Q18054598	PPIL6	285755	Q21140720
69397	Q18055294	CPLX4	339302	Q21140986
69399	Q18058389	CTRB2	440387	Q21140729
69401	Q18068246	ARPIN-AP3S2	100526783	Q21140848
69403	Q18297975	GAK	2580	Q21140966
69406	Q18300885	ABAT	18	Q21140852
69410	Q20970082	SP7	121340	Q21140835
69418	Q18031849	TBCD	6904	Q21143527
69423	Q18032261	UBE2H	7328	Q21143172
69426	Q18032309	CLRN1	7401	Q21143552
69433	Q18032311	UTY	7404	Q21143236
69436	Q18032410	YWHAZ	7534	Q21143201
69440	Q18032621	DAP3	7818	Q21143476
69443	Q18032952	TPST1	8460	Q21143553
69444	Q18033231	B3GALNT1	8706	Q21143545
69446	Q18033490	ST3GAL5	8869	Q21143168
69449	Q18033519	CPNE1	8904	Q21143431
69452	Q18033529	CACNA1H	8912	Q21143344
69454	Q18034916	MVP	9961	Q21143336
69458	Q18035361	BASP1	10409	Q21143472
69463	Q18035430	VTI1B	10490	Q21143322
69469	Q18036019	KIF2C	11004	Q21143587
69476	Q18036135	BTN2A1	11120	Q21143548
69478	Q18036151	CDC37	11140	Q21143376
69483	Q18036556	INPP5F	22876	Q21143522
69488	Q18036583	TRAK1	22906	Q21143350
69494	Q18036728	MRPS27	23107	Q21143177
69495	Q18037038	ANKRD12	23253	Q21143260
69497	Q18037050	MGA	23269	Q21143340
69500	Q18037149	CTDNEP1	23399	Q21143357
69506	Q18037251	ADAT1	23536	Q21143331
69507	Q18037617	AIPL1	23746	Q21143363
69512	Q18038144	RSL1D1	26156	Q21143364
69514	Q18038242	LHX6	26468	Q21138784
69520	Q18039588	TIMM21	29090	Q21138897
69522	Q18040019	RPL26L1	51121	Q21138851
69524	Q18040267	AIG1	51390	Q21138918
69532	Q18041025	ANKIB1	54467	Q21138615
69533	Q18041276	KLHL28	54813	Q21138866
69535	Q18041513	SUSD4	55061	Q21138770
69537	Q18041529	TMEM45A	55076	Q21138829
69539	Q18041725	LRRC36	55282	Q21138710
69541	Q18041863	ZNF821	55565	Q21138883
69544	Q18041974	MAP7D1	55700	Q21138600
69546	Q18042025	CDK5RAP2	55755	Q21138808
69549	Q18042525	GPR137	56834	Q21138646
69551	Q18043045	TMCC3	57458	Q21138861
69553	Q18043141	MICAL3	57553	Q21138707
69556	Q18043182	WDFY1	57590	Q21138840
69558	Q18045009	EPS15L1	58513	Q21138782
69563	Q18045759	LMF1	64788	Q21138688
69567	Q18046018	RETREG2	79137	Q21138824
69569	Q18046245	NEIL1	79661	Q21138670
69574	Q18046359	CARF	79800	Q21138835
69581	Q18046533	PSME3IP1	80011	Q21138680
69587	Q18047273	ARMC10	83787	Q21138827
69589	Q18047340	TM2D1	83941	Q21138766
69592	Q18047361	OBSCN	84033	Q21138684
69595	Q18047698	DGAT2	84649	Q21138763
69599	Q18047852	LINGO1	84894	Q21138875
69603	Q18047876	UTP4	84916	Q21138706
69608	Q18047947	UBL7	84993	Q21138691
69617	Q18038379	SH3YL1	26751	Q21143352
69621	Q18038578	PPA2	27068	Q21143315
69623	Q18038735	CHMP2A	27243	Q21143401
69628	Q18038775	RAB30	27314	Q21143230
69633	Q18040457	ERGIC3	51614	Q21143299
69638	Q18040705	C11orf24	53838	Q21143215
69640	Q18041219	MPHOSPH8	54737	Q21143505
69643	Q18041669	KLHDC8A	55220	Q21143471
69645	Q18041957	LIMS2	55679	Q21143298
69650	Q18041966	FRMD4A	55691	Q21143523
69653	Q18042869	PCBP4	57060	Q21143174
69658	Q18042960	SLC39A10	57181	Q21143191
69663	Q18045524	KIF13A	63971	Q21143309
69668	Q18046206	HMBOX1	79618	Q21143183
69674	Q18046207	RNASEH2B	79621	Q21143494
69677	Q18046209	GALNT14	79623	Q21143371
69680	Q18046295	VPS37B	79720	Q21143267
69683	Q18047105	SBF2	81846	Q21143302
69689	Q18047619	MEGF11	84465	Q21143165
69691	Q18047650	KBTBD8	84541	Q21143543
69693	Q18047857	TBRG1	84897	Q21143219
69699	Q18047945	RBM17	84991	Q21143434
69705	Q18047953	RERG	85004	Q21143258
69711	Q18048557	MIDEAS	91748	Q21143502
69713	Q18051885	EXOC8	149371	Q21173384
69719	Q18052026	SGO1	151648	Q21173507
69722	Q18052548	ZNF564	163050	Q21173297
69724	Q18053124	ZNF627	199692	Q21173435
69726	Q18053695	IPMK	253430	Q21173492
69728	Q18053698	LCLAT1	253558	Q21173475
69730	Q18053699	CADM2	253559	Q21173386
69732	Q18053709	CERS6	253782	Q21173454
69736	Q18054204	EXOC3L1	283849	Q21173279
69741	Q18054697	ZNF707	286075	Q21173439
69747	Q18055221	HCAR2	338442	Q21173485
69751	Q18055335	SPOPL	339745	Q21173278
69753	Q18055496	ZNF774	342132	Q21173383
69755	Q18058676	GALNTL6	442117	Q21173473
69756	Q18061238	GXYLT2	727936	Q21173405
69757	Q18061508	CDK11A	728642	Q21173388
69761	Q18065672	DUX4	100288687	Q21173267
69768	Q18065687	TMEM239	100288797	Q21173280
69771	Q18247429	ADK	132	Q21173352
69773	Q18298465	GLYCTK	132158	Q21173296
69775	Q20767283	DST	667	Q21173306
69780	Q18028850	MAN2A1	4124	Q21174349
69784	Q18030486	VIT	5212	Q21174231
69786	Q18031772	STX3	6809	Q21174167
69788	Q18032425	ZNF711	7552	Q21174122
69790	Q18032430	ZNF10	7556	Q21174356
69796	Q18032431	ZNF12	7559	Q21174351
69798	Q18032432	ZNF14	7561	Q21174354
69800	Q18032470	ZNF75D	7626	Q21174358
69802	Q18032471	ZNF75A	7627	Q21174117
69804	Q18032498	ZNF135	7694	Q21174272
69806	Q18032501	ZNF138	7697	Q21174274
69808	Q18032502	ZNF140	7699	Q21174270
69810	Q18032504	ZNF141	7700	Q21174285
69812	Q18032506	ZNF143	7702	Q21174277
69818	Q18032515	ZNF155	7711	Q21174283
69820	Q18032516	ZNF157	7712	Q21174268
69824	Q18032523	ZNF177	7730	Q21174284
69826	Q18032527	ZNF184	7738	Q21174288
69829	Q18032535	ZNF200	7752	Q21174281
69833	Q18032538	ZNF205	7755	Q21174254
69835	Q18032592	ZNF112	7771	Q21174293
69839	Q18032694	TUSC3	7991	Q21174224
69845	Q18032698	PSCA	8000	Q21174151
69848	Q18033114	PDXK	8566	Q21174146
69853	Q18034676	SPCS2	9789	Q21174203
69855	Q18035473	TM9SF1	10548	Q21174179
69857	Q18036432	PTGDR2	11251	Q21174141
69864	Q18036549	ZNF510	22869	Q21174344
69868	Q18037704	VAX2	25806	Q21174228
69870	Q18037755	WHRN	25861	Q21174295
69875	Q18037898	ZNF500	26048	Q21174307
69877	Q18038190	KLHL3	26249	Q21174279
69880	Q18051110	SLC2A14	144195	Q21143570
69885	Q18051425	NRG4	145957	Q21143333
69889	Q18051984	SEPTIN10	151011	Q21143546
69894	Q18052551	ZNF114	163071	Q21143397
69896	Q18052863	OLFML2A	169611	Q21143429
69898	Q18053107	ACSF3	197322	Q21143574
69902	Q18053660	IL27	246778	Q21143334
69908	Q18054234	CCDC57	284001	Q21143373
69914	Q18054448	CCDC66	285331	Q21143164
69916	Q390543	EDNRB	1910	Q21173310
69923	Q14877410	NR3C1	2908	Q21151026
69939	Q14907187	IL18	3606	Q21150986
69958	Q14908209	IKBKG	8517	Q21151008
