	QID	label	geneID	proteinID
8418	Q18053777	CBARP	255057	Q21143813
8419	Q18053777	CBARP	255057	Q21417469
8422	Q18053780	CFAP65	255101	Q21102232
8423	Q18053780	CFAP65	255101	Q21139377
8426	Q18053786	PLA2G4F	255189	Q21123194
8428	Q18053789	TXNDC8	255220	Q21122246
8430	Q18053793	MYADML2	255275	Q21113615
8432	Q18053794	CT47A11	255313	Q21117370
8434	Q18053797	LHFPL7	255349	Q21136300
8436	Q18053798	MBLAC1	255374	Q21118673
8438	Q18053799	TCP11L2	255394	Q21122832
8440	Q18053800	ZNF718	255403	Q21174103
8442	Q18053805	RNF144B	255488	Q21105419
8444	Q18053815	DYNLT2B	255758	Q21135781
8446	Q18055273	CIBAR2	339145	Q21113279
8448	Q18055281	OXLD1	339229	Q21109152
8450	Q18055283	ARL16	339231	Q21097397
8452	Q18055290	LINC02693	339263	Q21100896
8454	Q18055291	MSL1	339287	Q21173748
8456	Q18055293	LRRC30	339291	Q21108889
8458	Q18055294	CPLX4	339302	Q21115699
8459	Q18055294	CPLX4	339302	Q21140986
8462	Q18055295	ZNF181	339318	Q21136552
8463	Q18055295	ZNF181	339318	Q21150862
8466	Q18055296	ZNF260	339324	Q21133211
8468	Q18055297	ZNF546	339327	Q21174322
8470	Q18055298	MYPOP	339344	Q21133480
8472	Q18055299	NANOS2	339345	Q21132458
8474	Q18055300	ADAMTSL5	339366	Q21106611
8475	Q18055300	ADAMTSL5	339366	Q21139558
8476	Q18055301	CLEC4G	339390	Q21100827
8478	Q18055303	LINGO4	339398	Q21122301
8480	Q18055306	ANKRD45	339416	Q21105174
8482	Q18055309	C1orf174	339448	Q21105542
8484	Q18055310	KLHL17	339451	Q21121523
8485	Q18055310	KLHL17	339451	Q21139507
8488	Q18055311	TMEM240	339453	Q21136294
8490	Q18055312	TMEM52	339456	Q21134644
8492	Q18055317	ZBTB8OS	339487	Q21132111
8493	Q18055317	ZBTB8OS	339487	Q21144286
8496	Q18055318	TFAP2E	339488	Q21106402
8498	Q18055320	PRSS38	339501	Q21122549
8499	Q18055327	ARMH1	339541	Q21105532
8501	Q18055330	SLC35E4	339665	Q21121269
8503	Q18055331	TEX33	339669	Q21122180
8505	Q18055335	SPOPL	339745	Q21173278
8507	Q18055338	MROH2A	339766	Q21133868
8509	Q18055339	ESPNL	339768	Q21107302
8510	Q18055339	ESPNL	339768	Q21147677
8513	Q18055340	FAM166C	339778	Q21110562
8515	Q18055341	PRR30	339779	Q21122565
8516	Q18055341	PRR30	339779	Q21148787
8519	Q18055346	C2orf74	339804	Q21110564
8521	Q18055348	CCDC39	339829	Q21132171
8523	Q18055349	IHO1	339834	Q21115179
8525	Q18055353	KY	339855	Q21132708
8526	Q18055356	APRG1	339883	Q21469661
8528	Q18055358	GADL1	339896	Q21118172
8530	Q18055366	CCDC158	339965	Q21113043
8532	Q18055367	TMPRSS11A	339967	Q21126591
8533	Q18055369	TRIML1	339976	Q21122240
8535	Q18055370	LRRC66	339977	Q21119324
8537	Q18055371	NAT8L	339983	Q21119561
8539	Q18055375	FAM170A	340069	Q21110209
8541	Q18055377	ARSI	340075	Q21130511
8542	Q18055380	ANKRD34B	340120	Q21111435
8544	Q18055381	SLC35D3	340146	Q21121267
8546	Q18044494	MEAK7	57707	Q21121081
8548	Q18044509	KIAA1614	57710	Q21118464
8550	Q18044514	ZNF529	57711	Q21141609
8551	Q18044514	ZNF529	57711	Q21174314
8554	Q18044518	SFMBT2	57713	Q21122818
8556	Q18044529	PPP4R4	57718	Q21124328
8558	Q18044532	ANO8	57719	Q21105211
8559	Q18044541	IGDCC4	57722	Q21116053
8561	Q18044548	EPG5	57724	Q21110184
8562	Q18044548	EPG5	57724	Q21145951
8565	Q18044560	WDR19	57728	Q21122960
8566	Q18044560	WDR19	57728	Q21151771
8569	Q18044566	ANKRD36B	57730	Q21201648
8571	Q18044591	SCUBE2	57758	Q21135489
8572	Q18044591	SCUBE2	57758	Q21151435
8575	Q18044603	ANKRA2	57763	Q21108204
8576	Q18044603	ANKRA2	57763	Q21141372
8577	Q18044603	ANKRA2	57763	Q21143947
8581	Q18044606	RBAK	57786	Q21125028
8583	Q18044617	SUGP1	57794	Q21105781
8584	Q18044617	SUGP1	57794	Q21150893
8587	Q18044621	BRINP2	57795	Q21110493
8589	Q18044625	GATAD1	57798	Q21114563
8591	Q18044629	RAB40C	57799	Q21125025
8592	Q18044629	RAB40C	57799	Q21138275
8595	Q18044634	HES4	57801	Q21120605
8597	Q18044671	GRHL3	57822	Q21111403
8599	Q18044684	HMHB1	57824	Q21119078
8601	Q18044688	RAP2C	57826	Q21121212
8603	Q18044693	C6orf47	57827	Q21111922
8605	Q18044700	CATSPERG	57828	Q21109970
8606	Q18044700	CATSPERG	57828	Q21141717
8609	Q18044712	KRTAP5-8	57830	Q21108823
8611	Q18044727	ZNF410	57862	Q21132595
8612	Q18044727	ZNF410	57862	Q21140073
8615	Q18044736	SLC46A2	57864	Q21122903
8617	Q18044768	NEUROD4	58158	Q21118842
8619	Q18044775	NFE4	58160	Q21133486
8621	Q18044809	SQOR	58472	Q21122127
8622	Q18044809	SQOR	58472	Q21138537
8625	Q18044817	PLEKHB1	58473	Q21103129
8626	Q18044817	PLEKHB1	58473	Q21141142
8627	Q18044817	PLEKHB1	58473	Q21150620
8631	Q18044828	TP53INP2	58476	Q21136217
8632	Q18044828	TP53INP2	58476	Q21139423
8635	Q18044841	ENOPH1	58478	Q21101162
8637	Q18044847	RHOU	58480	Q21101287
8638	Q18044847	RHOU	58480	Q21138497
8641	Q18044867	TRAPPC1	58485	Q21175125
8643	Q18044885	ABHD17C	58489	Q21113652
8644	Q18044892	RPRD1B	58490	Q21123394
8645	Q18044892	RPRD1B	58490	Q21140563
8648	Q18044906	INIP	58493	Q21124366
8650	Q18044920	OVOL2	58495	Q21122467
8652	Q18044925	LY6G5B	58496	Q21119954
8653	Q18044925	LY6G5B	58496	Q21150579
8656	Q18044931	PRUNE1	58497	Q21123032
8657	Q18044931	PRUNE1	58497	Q21139758
8660	Q18044944	ZNF462	58499	Q21134866
8661	Q18044944	ZNF462	58499	Q21138073
8664	Q18044950	ZNF250	58500	Q21139047
8665	Q18044950	ZNF250	58500	Q21174440
8668	Q18044957	OPRPN	58503	Q21174811
8669	Q18044964	ARHGAP22	58504	Q21102148
8671	Q18044970	OSTC	58505	Q21115854
8673	Q18044975	SCAF1	58506	Q21135997
8675	Q18044993	PRODH2	58510	Q21124964
8677	Q18045003	DLGAP3	58512	Q21115806
8679	Q18045028	DMRT3	58524	Q21113987
8681	Q18045034	WIZ	58525	Q21136602
8683	Q18045039	MID1IP1	58526	Q21107825
8685	Q18045047	ABRACL	58527	Q21111160
8687	Q18045051	RRAGD	58528	Q21123860
8689	Q18045061	LY6G6D	58530	Q21119943
8691	Q18045072	SNX6	58533	Q21123671
8692	Q18045072	SNX6	58533	Q21149308
8695	Q18045077	MPP4	58538	Q21108953
8697	Q18045094	CARD18	59082	Q21100520
8699	Q18045097	ENPP5	59084	Q21105888
8701	Q18045104	EVA1C	59271	Q21118101
8703	Q18045112	TLNRD1	59274	Q21133475
8705	Q18045117	NTN4	59277	Q21124858
8707	Q18045124	CACNG8	59283	Q21113967
8709	Q18045129	CACNG7	59284	Q21113936
8711	Q18045135	CACNG6	59285	Q21113983
8712	Q18045135	CACNG6	59285	Q21149458
8715	Q18045161	PRDM13	59336	Q21123322
8716	Q18045170	PLEKHA2	59339	Q21120449
8718	Q18045220	PBOV1	59351	Q21122474
8720	Q18045232	TMEM35A	59353	Q21134624
8722	Q18045244	GPBP1L1	60313	Q21103208
8724	Q18045249	MYG1	60314	Q21119522
8725	Q18045249	MYG1	60314	Q21130691
8728	Q18045253	FAM3A	60343	Q21100836
8729	Q18045253	FAM3A	60343	Q21101260
8732	Q18045276	TSKS	60385	Q21134022
8734	Q18045307	CDH26	60437	Q21111817
8736	Q18045346	TRMT11	60487	Q21122236
8737	Q18045346	TRMT11	60487	Q21152043
8738	Q18052597	WBP2NL	164684	Q21122954
8740	Q18052599	DAW1	164781	Q21131915
8741	Q18052599	DAW1	164781	Q21138844
8744	Q18052600	LONRF2	164832	Q21108887
8746	Q18052605	TEX44	165100	Q21110578
8748	Q18052608	TOGARAM2	165186	Q21110247
8749	Q18052609	FAM171B	165215	Q21110242
8751	Q18052610	C1QL2	165257	Q21116915
8753	Q18052612	UBXN2A	165324	Q21136456
8755	Q18052614	DQX1	165545	Q21118016
8756	Q18052614	DQX1	165545	Q21139497
8759	Q18052615	PARP15	165631	Q21125771
8761	Q18052616	SPTSSB	165679	Q21122120
8763	Q18052617	DNAJB8	165721	Q21117960
8765	Q18052634	XIRP1	165904	Q21114534
8767	Q18052644	RNF168	165918	Q21127053
8769	Q18052670	KBTBD12	166348	Q21107844
8771	Q18052700	DCLK2	166614	Q21113191
8772	Q18052719	TRIM60	166655	Q21134424
8774	Q18052730	FREM3	166752	Q21107473
8776	Q18052750	ZBTB49	166793	Q21114111
8777	Q18052750	ZBTB49	166793	Q21141954
8780	Q18052758	TIGD2	166815	Q21122850
8782	Q18052767	RASSF6	166824	Q21120515
8784	Q18052773	RBM46	166863	Q21125043
8786	Q18052784	SGMS2	166929	Q21123432
8787	Q18052784	SGMS2	166929	Q21137589
8790	Q18052789	MIER3	166968	Q21133198
8792	Q18052800	CDC20B	166979	Q21112994
8794	Q18052807	UGT3A2	167127	Q21123558
8795	Q18052822	NIM1K	167359	Q21119581
8796	Q18052823	LIX1	167410	Q21120801
8798	Q18052825	FAM151B	167555	Q21112397
8800	Q18052827	PRSS35	167681	Q21122575
8801	Q18052830	OLIG3	167826	Q21132876
8804	Q18052833	C6orf118	168090	Q21100664
8806	Q18052835	ZNF92	168374	Q21202307
8808	Q18052836	GALNTL5	168391	Q21114619
8809	Q18052839	RNF133	168433	Q21127087
8811	Q18052841	THAP5	168451	Q21124615
8813	Q18052842	CCDC71L	168455	Q21117053
8815	Q18052845	GIMAP7	168537	Q21118211
8817	Q18052846	ZNF467	168544	Q21134855
8819	Q18052852	ZNF800	168850	Q21136713
8820	Q18052852	ZNF800	168850	Q21149017
8823	Q18052854	CNBD1	168975	Q21105676
8825	Q18052856	SNX31	169166	Q21108925
8826	Q18052856	SNX31	169166	Q21139689
8829	Q18052857	TMEM64	169200	Q21134636
8831	Q18052858	ZNF596	169270	Q21174404
8833	Q18052861	STKLD1	169436	Q21127283
8834	Q18052863	OLFML2A	169611	Q21123639
8835	Q18052863	OLFML2A	169611	Q21143429
8838	Q18048907	SFT2D1	113402	Q21121410
8840	Q18048908	TEX261	113419	Q21125538
8842	Q18048909	SMIM12	113444	Q21134516
8844	Q18048911	TMEM54	113452	Q21134646
8846	Q18048914	CMTM1	113540	Q21110655
8848	Q18048918	MFSD3	113655	Q21121686
8850	Q18048919	SDSL	113675	Q21133824
8851	Q18048919	SDSL	113675	Q21144823
8854	Q18048921	KLHDC7B	113730	Q21107832
8856	Q18048922	ODF3	113746	Q21174408
8858	Q18048927	HENMT1	113802	Q21106307
8859	Q18048929	FAM83F	113828	Q21105976
8861	Q18048931	SLC35A4	113829	Q21121290
8863	Q18048936	ZIM3	114026	Q21136834
8865	Q18048948	TXNRD3	114112	Q21151865
8866	Q18048948	TXNRD3	114112	Q21174961
8869	Q18048951	SIGLEC11	114132	Q21136111
8871	Q18049018	LRRC37B	114659	Q21133860
8872	Q18049018	LRRC37B	114659	Q21149778
8875	Q18049021	CYGB	114757	Q770102
8876	Q18049039	PGLYRP3	114771	Q21134682
8878	Q18049043	PKD1L2	114780	Q21126824
8880	Q18049055	MBD6	114785	Q21119404
8881	Q18049055	MBD6	114785	Q21139914
8884	Q18049058	XKR4	114786	Q21123989
8886	Q18049060	GPRIN1	114787	Q21132249
8888	Q18049062	CSMD3	114788	Q21110806
8890	Q18049063	SLC25A25	114789	Q21135443
8892	Q18049067	KLHL32	114792	Q21105521
8894	Q18049069	ELFN2	114794	Q21124955
8896	Q18049070	TMEM132B	114795	Q21133986
8898	Q18049075	CCDC85A	114800	Q21117061
8900	Q18049078	MYSM1	114803	Q21120898
8901	Q18049082	SORCS1	114815	Q21124533
8902	Q18049082	SORCS1	114815	Q21141967
8905	Q18049084	KLHL29	114818	Q21121531
8907	Q18049089	LENG8	114823	Q21114138
8909	Q18049090	PNMA5	114824	Q21116277
8911	Q18049101	OSBPL6	114880	Q21121789
8913	Q18049102	OSBPL7	114881	Q21121788
8915	Q18049107	OSBPL10	114884	Q21121785
8917	Q18049110	C1QTNF2	114898	Q21116921
8919	Q18049114	C1QTNF6	114904	Q21111770
8921	Q18049115	C1QTNF7	114905	Q21111772
8923	Q18049120	SMIM19	114926	Q21135646
8925	Q18049122	MRFAP1L1	114932	Q21104861
8927	Q18049123	TSGA13	114960	Q21122902
8929	Q18049125	FLYWCH2	114984	Q21132071
8931	Q18049127	WDR31	114987	Q21122959
8933	Q18049128	VASN	114990	Q21134484
8935	Q18049129	ZNF618	114991	Q21136749
8937	Q18049132	SLC26A9	115019	Q22680246
8938	Q18048288	TMEM263	90488	Q21136322
8940	Q18048292	LRRC46	90506	Q21108900
8942	Q18048388	SCRN2	90507	Q21127154
8943	Q18048390	YIF1B	90522	Q21136876
8944	Q18048390	YIF1B	90522	Q21149421
8947	Q18048393	DUOXA1	90527	Q21130092
8948	Q18048393	DUOXA1	90527	Q21141063
8949	Q18048393	DUOXA1	90527	Q21141409
8950	Q18048393	DUOXA1	90527	Q21142220
8951	Q18048393	DUOXA1	90527	Q21143616
8957	Q18048394	STPG1	90529	Q21127303
8958	Q18048394	STPG1	90529	Q21139831
8961	Q18048395	MCU	90550	Q21120000
8963	Q18048397	ZNF799	90576	Q21174369
8965	Q18048398	TIMM29	90580	Q21108460
8966	Q18048398	TIMM29	90580	Q21145949
8969	Q18048400	ZNF625	90589	Q21173741
8971	Q18048401	ZNF700	90592	Q21136772
8973	Q18048409	N4BP2L1	90634	Q21123010
8974	Q18048409	N4BP2L1	90634	Q21140559
8977	Q18048410	ZFAND2A	90637	Q21136903
8978	Q18048410	ZFAND2A	90637	Q21149160
8981	Q18048411	COX19	90639	Q21100870
8983	Q18048413	ZNF486	90649	Q21174335
8985	Q18048414	TGIF2LY	90655	Q21118688
8986	Q18048415	TBL1Y	90665	Q21124607
8987	Q18048416	CARMIL3	90668	Q21122332
8989	Q18048417	PPP1R3E	90673	Q21126013
8990	Q18048417	PPP1R3E	90673	Q21149127
8993	Q18048419	CCDC126	90693	Q21102264
8994	Q18048419	CCDC126	90693	Q21137398
8997	Q18048420	SEC11C	90701	Q21126301
8998	Q18048422	PAGE5	90737	Q21121832
9000	Q18048424	CEP95	90799	Q21114135
9001	Q18048424	CEP95	90799	Q21140741
9004	Q18048425	ANGEL2	90806	Q21097294
9006	Q18048426	PIP4P1	90809	Q21136305
9008	Q18048427	PRMT9	90826	Q21111394
9009	Q18048428	ZNF479	90827	Q21174337
9011	Q18048430	CFAP119	90835	Q21111992
9013	Q18048431	TCEAL8	90843	Q21127356
9014	Q18048431	TCEAL8	90843	Q21137633
9017	Q18048433	SPOCD1	90853	Q21122089
9019	Q18048438	DMAC1	90871	Q21136349
9021	Q18048439	ZNF697	90874	Q21174380
9023	Q18048442	ADCK2	90956	Q21111204
9024	Q18048444	ZNF251	90987	Q21136860
9025	Q18048444	ZNF251	90987	Q21149374
9028	Q18048445	KIFC2	90990	Q21114831
9029	Q18048450	CCDC149	91050	Q21117004
9031	Q18048451	AP5B1	91056	Q21111497
9033	Q18048452	CCDC34	91057	Q21113011
9035	Q18048453	ANKRD30A	91074	Q21131042
9037	Q18048454	TRIM47	91107	Q21124677
9039	Q18048455	ZNF682	91120	Q21174372
9041	Q18048456	L3MBTL4	91133	Q21121582
9043	Q18048460	TIGD7	91151	Q21124982
9044	Q18048460	TIGD7	91151	Q21148677
9047	Q18048461	IGFN1	91156	Q21116052
9049	Q18048462	SCARF2	91179	Q21130965
9051	Q18048463	NUP210L	91181	Q21133220
9053	Q18048466	GGTLC2	91227	Q21173470
9054	Q18048467	SLC39A13	91252	Q21121488
9056	Q18048468	BOD1	91272	Q21137405
9057	Q18048468	BOD1	91272	Q21172199
9060	Q18048469	MSANTD3	91283	Q21122994
9062	Q18048470	LMF2	91289	Q21131870
9064	Q18048475	R3HDM4	91300	Q21125007
9066	Q18048479	TMEM259	91304	Q21133190
9067	Q18048479	TMEM259	91304	Q21141880
9070	Q18048488	DDX60L	91351	Q21101068
9071	Q18048488	DDX60L	91351	Q21139147
9074	Q18048494	LRP5L	91355	Q21114905
9076	Q18048497	CDKN2AIPNL	91368	Q21111767
9078	Q18048501	ANKRD40	91369	Q21105178
9079	Q18048501	ANKRD40	91369	Q21148706
9082	Q18048504	UAP1L1	91373	Q21135856
9084	Q18048513	BTF3L4	91408	Q21112875
9086	Q18048514	CCDC74B	91409	Q21117058
9087	Q18048514	CCDC74B	91409	Q21150604
9090	Q18048515	ATP23	91419	Q21106562
9091	Q18048516	RCCD1	91433	Q21126962
9093	Q18048517	FAAP24	91442	Q21101311
9095	Q18048518	RNF185	91445	Q21110686
9097	Q18048519	ACBD5	91452	Q21115276
9099	Q18048521	PKDCC	91461	Q21120445
9100	Q18048522	ISX	91464	Q21133446
9102	Q18048524	PCED1B	91523	Q21123167
9103	Q18048524	PCED1B	91523	Q21152268
9106	Q18048525	ANKRD44	91526	Q21105195
9107	Q18048525	ANKRD44	91526	Q21117798
9110	Q18048529	MTRFR	91574	Q21108400
9111	Q18048529	MTRFR	91574	Q21139937
9114	Q18048530	RPS19BP1	91582	Q21105241
9115	Q18048530	RPS19BP1	91582	Q21142988
9118	Q18048534	RASL10B	91608	Q21125101
9120	Q18048535	CHURC1	91612	Q21102391
9121	Q18048535	CHURC1	91612	Q21151826
9124	Q18055382	ZC3H12D	340152	Q21136778
9125	Q18055382	ZC3H12D	340152	Q21140621
9128	Q18055385	DPPA5	340168	Q21113202
9130	Q18055388	CLPSL1	340204	Q21100847
9132	Q18055394	UNCX	340260	Q21122908
9134	Q18048539	NEXN	91624	Q21134354
9136	Q18048540	TDRD12	91646	Q21125319
9138	Q18048544	ZNF765	91661	Q21130595
9140	Q18048548	ZNF845	91664	Q21136737
9141	Q18048548	ZNF845	91664	Q21140307
9144	Q18048549	SYT12	91683	Q21123933
9146	Q18048551	SMDT1	91689	Q21107276
9148	Q18048552	LONRF1	91694	Q21109307
9149	Q18048552	LONRF1	91694	Q21150250
9152	Q18048554	ACY3	91703	Q21116275
9153	Q18048555	IDI2	91734	Q21132842
9154	Q18048557	MIDEAS	91748	Q21107268
9155	Q18048557	MIDEAS	91748	Q21143502
9158	Q18048558	MFSD4B	91749	Q21482748
9160	Q18048559	LIN52	91750	Q21108876
9162	Q18048563	NXPE3	91775	Q21120977
9164	Q18048567	EXOC3L4	91828	Q21118105
9165	Q18048567	EXOC3L4	91828	Q21140632
9168	Q18052868	TMEM252	169693	Q21136311
9170	Q18052869	QSOX2	169714	Q21122647
9172	Q18052870	GLIS3	169792	Q21110372
9174	Q18052875	ZNF883	169834	Q21136707
9176	Q18052876	ZNF169	169841	Q21132462
9177	Q18052876	ZNF169	169841	Q21146992
9180	Q18052881	SPIN3	169981	Q21124558
9182	Q18052883	FAM47B	170062	Q21118127
9184	Q18052887	TCEANC	170082	Q21151946
9185	Q18052887	TCEANC	170082	Q21171956
9188	Q18052888	ZCCHC12	170261	Q21107955
9190	Q18052890	TMEM273	170371	Q21110629
9191	Q18052890	TMEM273	170371	Q21137929
9194	Q18052891	FUT11	170384	Q21110285
9195	Q18052892	OIT3	170392	Q21123180
9197	Q18052893	LINC02870	170393	Q21110628
9199	Q18052894	PWWP2B	170394	Q21124969
9201	Q18052899	ACTL10	170487	Q21096259
9203	Q18049133	NT5C3B	115024	Q21109374
9205	Q18049138	MARCHF3	115123	Q21108004
9207	Q18049139	ZNF554	115196	Q21174392
9209	Q18049145	RAB42	115273	Q21126898
9211	Q18049146	SLC25A26	115286	Q21125141
9213	Q18049147	FBXO17	115290	Q21101368
9215	Q18049154	LRRC42	115353	Q21108905
9216	Q18049154	LRRC42	115353	Q21151783
9219	Q18049155	GBP4	115361	Q21114595
9221	Q18049157	LRRC56	115399	Q21119332
9223	Q18049160	ZNF689	115509	Q21174405
9225	Q18049163	ZNF501	115560	Q21136649
9227	Q18049165	SLC5A11	115584	Q21121379
9229	Q18049168	NOSTRIN	115677	Q21172399
9231	Q18049169	ALPK2	115701	Q21109397
9232	Q18049174	C12orf56	115749	Q21108387
9234	Q18045908	TMEM108	66000	Q21134417
9236	Q18045916	DUSP26	78986	Q21111841
9237	Q18045918	MRPL57	78988	Q21135049
9238	Q18045919	COLEC11	78989	Q21106835
9240	Q18045921	PCYOX1L	78991	Q21126804
9242	Q18045922	YIPF2	78992	Q21127078
9243	Q18045922	YIPF2	78992	Q21149902
9246	Q18045923	PRR14	78994	Q21122585
9248	Q18045926	GDAP1L1	78997	Q21133118
9250	Q18045713	HS3ST6	64711	Q21119783
9251	Q18045722	SMAP2	64744	Q21105569
9253	Q18045724	METTL17	64745	Q21112752
9254	Q18045724	METTL17	64745	Q21139368
9255	Q18045728	CCDC136	64753	Q21102266
9256	Q18045728	CCDC136	64753	Q21137486
9259	Q18045733	TNS3	64759	Q21109578
9260	Q18045733	TNS3	64759	Q21139494
9263	Q18045734	FHIP2B	64760	Q21105936
9265	Q18045736	GAREM1	64762	Q21204096
9267	Q18045738	CREB3L2	64764	Q21132185
9269	Q18045739	S100PBP	64766	Q21126240
9271	Q18045740	IPPK	64768	Q22677887
9273	Q18045742	CCDC14	64770	Q21142265
9274	Q18045742	CCDC14	64770	Q21171993
9277	Q18045743	ILRUN	64771	Q21131885
9279	Q18045746	PCED1A	64773	Q21120727
9280	Q18045746	PCED1A	64773	Q21148757
9283	Q18045749	FNDC3B	64778	Q21107339
9285	Q18045750	MTHFSD	64779	Q21119495
9286	Q18045750	MTHFSD	64779	Q21139844
9289	Q18045753	AEN	64782	Q21116406
9290	Q18045756	GINS3	64785	Q21123799
9292	Q18045761	IFT22	64792	Q21111071
9294	Q18045764	RMND5A	64795	Q21120551
9296	Q18045766	IQCH	64799	Q21107709
9298	Q18045771	ELOVL1	64834	Q21114401
9300	Q18045773	FNDC4	64838	Q21107348
9302	Q18045774	FBXL17	64839	Q21112476
9304	Q18045776	GNPNAT1	64841	Q21130658
9305	Q18045777	ISL2	64843	Q21114774
9307	Q18045779	SPATA20	64847	Q21135676
9309	Q18045782	ETNPPL	64850	Q22677376
9310	Q18045783	TUT1	64852	Q21127316
9311	Q18045783	TUT1	64852	Q21149824
9312	Q18045785	AIDA	64853	Q21130857
9314	Q18045787	USP46	64854	Q21125548
9315	Q18045788	NIBAN2	64855	Q21120127
9317	Q18045789	VWA1	64856	Q21125728
9318	Q18045789	VWA1	64856	Q21137624
9321	Q18045793	ARMCX5	64860	Q4653829
9323	Q18045795	RFX7	64864	Q21123817
9325	Q18045800	LPIN3	64900	Q21119317
9327	Q18045801	RANBP17	64901	Q21126101
9328	Q18045801	RANBP17	64901	Q21139617
9331	Q18045805	CASD1	64921	Q21110558
9333	Q18045806	LRRC19	64922	Q21122337
9335	Q18045807	SLC30A5	64924	Q21136815
9336	Q18045807	SLC30A5	64924	Q21149494
9339	Q18045808	CCDC71	64925	Q21113957
9341	Q18045810	TTC23	64927	Q21112536
9343	Q18045812	MRPL14	64928	Q22676969
9344	Q18045814	NT5DC2	64943	Q21123172
9346	Q18045818	MRPS15	64960	Q21125108
9347	Q18045826	MRPL38	64978	Q21120544
9349	Q18045827	MRPL36	64979	Q21123384
9350	Q18045827	MRPL36	64979	Q21150804
9351	Q18045828	MRPL34	64981	Q21123376
9352	Q18045828	MRPL34	64981	Q21151234
9353	Q18045831	MRPL9	65005	Q21101316
9354	Q18045842	CDK15	65061	Q21131254
9355	Q18045843	TMEM237	65062	Q21136356
9357	Q18045847	MRPL44	65080	Q21104888
9358	Q18045850	TMEM135	65084	Q21134329
9359	Q18045850	TMEM135	65084	Q21150415
9362	Q18045851	JMJD4	65094	Q21107584
9364	Q18045852	KRI1	65095	Q21113574
9366	Q18045856	RSRC2	65117	Q21117651
9367	Q18045856	RSRC2	65117	Q21148569
9370	Q18045857	PRAMEF1	65121	Q21134185
9372	Q18045858	PRAMEF2	65122	Q21134184
9374	Q18045860	SOWAHC	65124	Q21134232
9376	Q18045863	ZFP69B	65243	Q21118567
9378	Q18045864	SPATS2	65244	Q21127274
9379	Q18045864	SPATS2	65244	Q21148773
9382	Q18045866	ZSWIM4	65249	Q21124806
9383	Q18045866	ZSWIM4	65249	Q21141652
9386	Q18045869	MPPE1	65258	Q21133377
9387	Q18045869	MPPE1	65258	Q21139235
9390	Q18045871	PYCR3	65263	Q21119669
9392	Q18045873	C8orf33	65265	Q21114147
9394	Q18045878	STK33	65975	Q21127288
9395	Q18045878	STK33	65975	Q21145411
9396	Q18045879	PLEKHA3	65977	Q21122017
9398	Q18045881	PHACTR4	65979	Q21134881
9400	Q18045886	BRD9	65980	Q21100491
9401	Q18045886	BRD9	65980	Q21144544
9404	Q18045894	GRAMD2B	65983	Q21107498
9406	Q18045895	AACS	65985	Q21132857
9407	Q18045896	ZBTB10	65986	Q21121634
9409	Q18045897	KCTD14	65987	Q21121491
9411	Q18045898	ZNF747	65988	Q21111584
9413	Q18045899	DLK2	65989	Q21115821
9415	Q18045902	DDRGK1	65992	Q21112168
9417	Q18045903	MRPS34	65993	Q21127125
9418	Q18045906	ZFTA	65998	Q21110604
9420	Q18051525	KRT10-AS1	147184	Q21134642
9422	Q18051532	SCGB1C1	147199	Q21121409
9424	Q18051550	STARD6	147323	Q21135696
9426	Q18051555	C18orf25	147339	Q21100951
9428	Q18051568	CBLN2	147381	Q21115616
9429	Q18051568	CBLN2	147381	Q21137178
9432	Q18051573	SLC25A52	147407	Q21121310
9434	Q18051591	ANKRD29	147463	Q21105192
9435	Q18051591	ANKRD29	147463	Q21151051
9438	Q18051603	APCDD1	147495	Q21105229
9439	Q18051616	VSIG10L	147645	Q21134251
9441	Q18051621	C19orf84	147646	Q21108444
9443	Q18051629	SPACA6	147650	Q21122747
9445	Q18051637	ZNF480	147657	Q21136647
9447	Q18051644	ZNF534	147658	Q21136640
9449	Q18051652	ZNF578	147660	Q21114100
9450	Q18051652	ZNF578	147660	Q21136769
9453	Q18051660	ERVV-1	147664	Q21110202
9455	Q18051668	SMIM17	147670	Q21134502
9457	Q18051682	ZNF418	147686	Q21173816
9459	Q18051690	ZNF417	147687	Q21139881
9460	Q18051690	ZNF417	147687	Q21173366
9463	Q18051705	PPM1N	147699	Q21124959
9464	Q18051705	PPM1N	147699	Q21150838
9467	Q18051721	IGSF23	147710	Q21131545
9469	Q18051737	LYPD4	147719	Q21118666
9471	Q18051752	ZNF560	147741	Q21136767
9473	Q18051759	TMEM190	147744	Q21131220
9475	Q18051767	HIPK4	147746	Q21111564
9476	Q18051773	TMC4	147798	Q21127414
9478	Q18051785	ZNF524	147807	Q21134434
9480	Q18051787	ZNF563	147837	Q21174403
9482	Q18051789	KASH5	147872	Q21104843
9484	Q18051790	DACT3	147906	Q21131498
9486	Q18051793	IGFL2	147920	Q21116050
9488	Q18051795	ZNF420	147923	Q21139231
9489	Q18051795	ZNF420	147923	Q21173261
9492	Q18051796	ZNF565	147929	Q21136762
9493	Q18051796	ZNF565	147929	Q21141657
9496	Q18051799	ZNF582	147948	Q21136770
9498	Q18051800	ZNF583	147949	Q21137593
9499	Q18051800	ZNF583	147949	Q21174410
9502	Q18051801	FAM98C	147965	Q21113276
9504	Q18051802	CAPN12	147968	Q21115590
9505	Q18051802	CAPN12	147968	Q21151993
9506	Q18051803	DPY19L3	147991	Q21105741
